mjd,filter,mag,magerr,lm5,sciname,alert,name,redshift
59295.28525,z,21.56047136,0.071047719,23.35514618,c4d_210322_065045_ooi_z_v1.fits.fz,FALSE,2021hmj ,0.1384
59295.28766,r,21.86132059,0.045849543,24.1693588,c4d_210322_065414_ooi_r_v1.fits.fz,TRUE,,
59295.28905,g,22.89447606,0.10604762,24.29749439,c4d_210322_065613_ooi_g_v1.fits.fz,TRUE,,
59297.24131,g,22.7232054,0.116835719,23.99336051,c4d_210324_054729_ooi_g_v1.fits.fz,FALSE,,
59297.24233,r,21.81545297,0.054936986,23.95126308,c4d_210324_054857_ooi_r_v1.fits.fz,TRUE,,
59297.24371,z,21.72031365,0.112300561,22.96627282,c4d_210324_055056_ooi_z_v1.fits.fz,FALSE,,
59301.20251,r,21.81153817,0.148374172,22.79211583,c4d_210328_045136_ooi_r_v1.fits.fz,TRUE,,
59301.20391,z,21.61267227,0.107508034,22.94246556,c4d_210328_045338_ooi_z_v1.fits.fz,FALSE,,
59304.24537,z,21.95781569,0.18618597,22.67849871,c4d_210331_055319_ooi_z_v1.fits.fz,FALSE,,
59304.34487,r,21.48709324,0.220391394,22.03368556,c4d_210331_081636_ooi_r_v1.fits.fz,FALSE,,
59307.25979,g,22.16975591,1.731231401,20.45625996,c4d_210403_061406_ooi_g_v1.fits.fz,FALSE,,
59307.2607,r,21.97292506,0.639628743,21.36452507,c4d_210403_061524_ooi_r_v1.fits.fz,FALSE,,
59307.26183,z,22.46281333,0.345630725,22.4993328,c4d_210403_061702_ooi_z_v1.fits.fz,FALSE,,
59307.3393,g,23.22398521,0.47927766,22.90844669,c4d_210403_080835_ooi_g_v1.fits.fz,FALSE,,
59310.26102,g,23.65023302,0.280171832,23.95465192,c4d_210406_061552_ooi_g_v1.fits.fz,FALSE,,
59310.26195,r,22.40870943,0.118352944,23.62941782,c4d_210406_061712_ooi_r_v1.fits.fz,TRUE,,
59310.26308,z,21.69463427,0.116399032,22.932306,c4d_210406_061850_ooi_z_v1.fits.fz,FALSE,,
59310.3432,g,23.53481456,0.312860283,23.71340262,c4d_210406_081412_ooi_g_v1.fits.fz,FALSE,,
59313.21384,g,25.28196868,0.888138108,24.34774587,c4d_210409_050756_ooi_g_v1.fits.fz,FALSE,,
59313.21476,r,22.44420115,0.095551595,23.92610459,c4d_210409_050915_ooi_r_v1.fits.fz,TRUE,,
59313.2159,z,22.05841702,0.153720712,22.97428339,c4d_210409_051053_ooi_z_v1.fits.fz,TRUE,,
59313.30512,g,24.43902856,0.492004424,24.14144515,c4d_210409_071922_ooi_g_v1.fits.fz,FALSE,,
59316.20007,g,26.5810349,3.556146467,24.1255826,c4d_210412_044806_ooi_g_v1.fits.fz,FALSE,,
59316.20098,r,22.77674802,0.126389524,23.95380259,c4d_210412_044924_ooi_r_v1.fits.fz,FALSE,,
59316.20214,z,21.75885409,0.116343634,23.02174055,c4d_210412_045104_ooi_z_v1.fits.fz,TRUE,,
59316.29341,g,24.2277084,0.421084771,24.0650496,c4d_210412_070230_ooi_g_v1.fits.fz,FALSE,,
59319.23689,g,25.63300232,1.092905419,24.46788213,c4d_210415_054106_ooi_g_v1.fits.fz,FALSE,,
59319.23779,r,23.02362611,0.151768694,23.99978159,c4d_210415_054225_ooi_r_v1.fits.fz,FALSE,,
59319.23894,z,22.58516314,0.235631408,23.06039801,c4d_210415_054404_ooi_z_v1.fits.fz,FALSE,,
59319.31605,g,26.93114811,3.959323655,24.35218829,c4d_210415_073506_ooi_g_v1.fits.fz,FALSE,,
59322.22619,g,24.5566925,0.423745987,24.40201106,c4d_210418_052542_ooi_g_v1.fits.fz,FALSE,,
59322.22714,r,22.84519468,0.130399143,23.98329806,c4d_210418_052705_ooi_r_v1.fits.fz,FALSE,,
59322.22829,z,22.25765233,0.178837992,23.01655112,c4d_210418_052844_ooi_z_v1.fits.fz,FALSE,,
59322.31091,g,24.13361643,0.33627053,24.23855291,c4d_210418_072742_ooi_g_v1.fits.fz,FALSE,,
59329.19668,g,27.54237603,32.09364029,22.67564635,c4d_210425_044313_ooi_g_v1.fits.fz,FALSE,,
59329.19759,r,23.38089196,0.254532012,23.78160929,c4d_210425_044431_ooi_r_v1.fits.fz,FALSE,,
59329.19874,z,21.91144049,0.138643442,22.9778956,c4d_210425_044610_ooi_z_v1.fits.fz,FALSE,,
59329.30086,g,22.83159826,0.60312253,22.26940661,c4d_210425_071314_ooi_g_v1.fits.fz,FALSE,,
59333.19142,g,25.42143365,5.068090098,22.55159754,c4d_210429_043538_ooi_g_v1.fits.fz,FALSE,,
59333.19235,r,23.5889693,0.662291059,22.92875415,c4d_210429_043658_ooi_r_v1.fits.fz,FALSE,,
59333.19352,z,21.87409661,0.147129544,22.86633814,c4d_210429_043840_ooi_z_v1.fits.fz,FALSE,,
59337.2273,g,24.1918936,0.950541746,23.15549209,c4d_210503_052718_ooi_g_v1.fits.fz,FALSE,,
59337.22822,r,23.51743806,0.488695855,23.19878363,c4d_210503_052837_ooi_r_v1.fits.fz,FALSE,,
59337.22937,z,20.97643185,0.10093324,22.36481123,c4d_210503_053017_ooi_z_v1.fits.fz,FALSE,,
59337.30961,g,23.64480933,0.712001725,22.88547519,c4d_210503_072549_ooi_g_v1.fits.fz,FALSE,,
59340.26182,g,23.76325446,0.370425859,23.77118305,c4d_210506_061701_ooi_g_v1.fits.fz,FALSE,,
59340.26275,r,23.45503153,0.270405064,23.78788672,c4d_210506_061821_ooi_r_v1.fits.fz,FALSE,,
59340.26389,z,21.44185162,0.127264626,22.5763048,c4d_210506_061959_ooi_z_v1.fits.fz,FALSE,,
59340.33778,g,26.77354251,12.74188796,22.92913421,c4d_210506_080624_ooi_g_v1.fits.fz,FALSE,,
59346.23311,g,26.13797916,2.665789565,23.99937341,c4d_210512_053540_ooi_g_v1.fits.fz,FALSE,,
59346.23404,r,23.66970232,0.288413697,23.92548971,c4d_210512_053700_ooi_r_v1.fits.fz,FALSE,,
59346.23518,z,21.75591586,0.140796319,22.80504467,c4d_210512_053839_ooi_z_v1.fits.fz,FALSE,,
59349.18606,g,25.39263558,1.019032714,24.2923204,c4d_210515_042755_ooi_g_v1.fits.fz,FALSE,,
59349.18698,r,22.96876382,0.164538834,23.84314607,c4d_210515_042915_ooi_r_v1.fits.fz,FALSE,,
59349.18813,z,22.02368546,0.155449052,22.96159593,c4d_210515_043054_ooi_z_v1.fits.fz,FALSE,,
59352.12545,g,23.70647313,0.396689363,23.61661141,c4d_210518_030038_ooi_g_v1.fits.fz,FALSE,,
59352.12635,r,23.60063934,0.271124513,23.91477415,c4d_210518_030156_ooi_r_v1.fits.fz,FALSE,,
59352.12751,z,21.82151397,0.133769267,22.9141477,c4d_210518_030336_ooi_z_v1.fits.fz,FALSE,,
59352.27626,g,27.25633917,7.095310342,24.05172644,c4d_210518_063749_ooi_g_v1.fits.fz,FALSE,,
59356.12431,g,24.40662907,1.309198408,23.01053563,c4d_210522_025900_ooi_g_v1.fits.fz,FALSE,,
59356.12521,r,26.5496359,4.939426175,23.718207,c4d_210522_030018_ooi_r_v1.fits.fz,FALSE,,
59356.12635,z,22.68564457,0.288706019,22.93679099,c4d_210522_030157_ooi_z_v1.fits.fz,FALSE,,
59367.11654,g,25.89281134,1.573729848,24.31634197,c4d_210602_024749_ooi_g_v1.fits.fz,FALSE,,
59367.11745,r,23.59752268,0.285848894,23.87419443,c4d_210602_024907_ooi_r_v1.fits.fz,FALSE,,
59367.11859,z,22.64392687,0.244530653,23.07037882,c4d_210602_025046_ooi_z_v1.fits.fz,FALSE,,
59367.2663,g,24.43066305,1.131712092,23.19156315,c4d_210602_062328_ooi_g_v1.fits.fz,FALSE,,
59370.10062,g,25.62903638,4.411131848,22.92508377,c4d_210605_022453_ooi_g_v1.fits.fz,FALSE,,
59370.10153,r,22.6914468,0.162544118,23.5864816,c4d_210605_022611_ooi_r_v1.fits.fz,FALSE,,
59370.10267,z,22.57720717,0.400921493,22.47965473,c4d_210605_022750_ooi_z_v1.fits.fz,FALSE,,
