mjd,filter,mag,magerr,lm5,sciname,alert,name,redshift
59322.24214,r,21.26933669,0.030738504,24.0479634,c4d_210418_054841_ooi_r_v1.fits.fz,TRUE,,
59322.2433,z,21.1687695,0.06236618,23.11083561,c4d_210418_055021_ooi_z_v1.fits.fz,FALSE,,
59322.31459,g,22.58950364,0.114291965,23.89833069,c4d_210418_073300_ooi_g_v1.fits.fz,TRUE,,
59329.21177,g,22.57822066,0.422488909,22.40929087,c4d_210425_050456_ooi_g_v1.fits.fz,FALSE,,
59329.21269,r,21.48361266,0.106194765,22.83986786,c4d_210425_050616_ooi_r_v1.fits.fz,TRUE,,
59329.21385,z,21.57242882,0.102899045,22.96644892,c4d_210425_050756_ooi_z_v1.fits.fz,TRUE,,
59329.30453,g,22.72092868,0.69820112,22.00817315,c4d_210425_071831_ooi_g_v1.fits.fz,FALSE,,
59333.20573,g,22.32040365,0.354375585,22.34494429,c4d_210429_045615_ooi_g_v1.fits.fz,FALSE,,
59333.20665,r,21.57898467,0.122358049,22.780572,c4d_210429_045734_ooi_r_v1.fits.fz,TRUE,,
59333.2078,z,21.94256264,0.140282148,22.96946502,c4d_210429_045913_ooi_z_v1.fits.fz,TRUE,,
59337.20864,r,21.44135778,0.065523608,23.33768125,c4d_210503_050026_ooi_r_v1.fits.fz,TRUE,,
59337.20979,z,21.93769,0.168689383,22.76818865,c4d_210503_050205_ooi_z_v1.fits.fz,TRUE,,
59337.21145,g,23.18459787,0.324806691,23.3189618,c4d_210503_050428_ooi_g_v1.fits.fz,FALSE,,
59337.30215,g,23.36041618,0.700718464,22.64274523,c4d_210503_071505_ooi_g_v1.fits.fz,FALSE,,
59340.27616,g,22.7884636,0.171733697,23.62949373,c4d_210506_063740_ooi_g_v1.fits.fz,FALSE,,
59340.27708,r,21.45367285,0.062322022,23.42211725,c4d_210506_063859_ooi_r_v1.fits.fz,TRUE,,
59340.27823,z,22.18846456,0.202185564,22.84283072,c4d_210506_064038_ooi_z_v1.fits.fz,TRUE,,
59346.24743,g,22.93485655,0.162073616,23.85682007,c4d_210512_055617_ooi_g_v1.fits.fz,FALSE,,
59346.24834,r,21.70699054,0.061960141,23.66813384,c4d_210512_055736_ooi_r_v1.fits.fz,TRUE,,
59346.24948,z,21.91918259,0.149411441,22.89750549,c4d_210512_055915_ooi_z_v1.fits.fz,TRUE,,
59349.23508,g,23.2460392,0.192858373,23.96154881,c4d_210515_053830_ooi_g_v1.fits.fz,FALSE,,
59349.23599,r,22.00304663,0.069717685,23.82844268,c4d_210515_053949_ooi_r_v1.fits.fz,TRUE,,
59349.23714,z,22.41946968,0.2228466,22.96313556,c4d_210515_054128_ooi_z_v1.fits.fz,TRUE,,
59352.13965,g,23.819182,0.287929426,24.09771987,c4d_210518_032105_ooi_g_v1.fits.fz,FALSE,,
59352.14056,r,22.12484411,0.068520584,23.97651806,c4d_210518_032224_ooi_r_v1.fits.fz,TRUE,,
59352.1417,z,22.41759558,0.19835251,23.07196006,c4d_210518_032403_ooi_z_v1.fits.fz,TRUE,,
59352.27992,g,22.91920906,0.181916845,23.70848362,c4d_210518_064304_ooi_g_v1.fits.fz,FALSE,,
59356.13846,g,22.81859419,0.333007819,22.92206408,c4d_210522_031922_ooi_g_v1.fits.fz,FALSE,,
59356.13937,r,22.00141172,0.104900091,23.35079107,c4d_210522_032041_ooi_r_v1.fits.fz,TRUE,,
59356.14051,z,22.82695003,0.335671217,22.91909431,c4d_210522_032220_ooi_z_v1.fits.fz,FALSE,,
59367.20357,g,25.47508337,2.057442641,23.5938803,c4d_210602_045308_ooi_g_v1.fits.fz,FALSE,,
59367.2045,r,22.34850113,0.09622042,23.80769355,c4d_210602_045428_ooi_r_v1.fits.fz,TRUE,,
59367.20564,z,22.76194198,0.29341191,22.99703849,c4d_210602_045607_ooi_z_v1.fits.fz,FALSE,,
