mjd,filter,mag,magerr,lm5,sciname,alert,name,redshift
59295.35272,z,21.18525775,0.057046943,23.21800674,c4d_210322_082755_ooi_z_v1.fits.fz,TRUE,2021bxc ,0.399
59295.35514,r,20.92978846,0.021076281,24.15703571,c4d_210322_083123_ooi_r_v1.fits.fz,TRUE,,
59295.35652,g,21.87333463,0.047109867,24.20248327,c4d_210322_083322_ooi_g_v1.fits.fz,FALSE,,
59297.30882,g,21.895918,0.044566107,24.29248369,c4d_210324_072442_ooi_g_v1.fits.fz,FALSE,,
59297.30986,r,21.03691716,0.02058009,24.30342621,c4d_210324_072611_ooi_r_v1.fits.fz,TRUE,,
59297.31123,z,21.24096637,0.067707568,23.10983558,c4d_210324_072810_ooi_z_v1.fits.fz,TRUE,,
59301.27437,g,22.47501866,0.427384648,22.29383045,c4d_210328_063505_ooi_g_v1.fits.fz,FALSE,,
59301.27539,r,21.30262189,0.07848599,22.96904496,c4d_210328_063633_ooi_r_v1.fits.fz,FALSE,,
59301.27675,z,21.62382685,0.09318624,23.12687712,c4d_210328_063831_ooi_z_v1.fits.fz,TRUE,,
59304.30387,r,21.5854219,0.257261435,21.94535183,c4d_210331_071734_ooi_r_v1.fits.fz,FALSE,,
59304.30616,z,21.99880612,0.237920861,22.46057014,c4d_210331_072052_ooi_z_v1.fits.fz,FALSE,,
59304.33183,r,21.71206998,0.28856487,21.97224076,c4d_210331_075750_ooi_r_v1.fits.fz,FALSE,,
59307.32208,g,20.43298722,1.879844588,18.65088213,c4d_210403_074347_ooi_g_v1.fits.fz,FALSE,,
59307.32298,r,22.29635198,4.590931311,19.53571098,c4d_210403_074505_ooi_r_v1.fits.fz,FALSE,,
59307.32412,z,21.1082628,0.899298975,20.09531407,c4d_210403_074644_ooi_z_v1.fits.fz,FALSE,,
59307.35727,g,20.99588407,0.671722701,20.32816609,c4d_210403_083427_ooi_g_v1.fits.fz,FALSE,,
59310.32348,g,22.2244779,0.087199508,23.81650693,c4d_210406_074548_ooi_g_v1.fits.fz,FALSE,,
59310.32439,r,21.6252382,0.043505577,24.01252207,c4d_210406_074707_ooi_r_v1.fits.fz,TRUE,,
59310.32553,z,22.12811389,0.155788779,23.05975963,c4d_210406_074845_ooi_z_v1.fits.fz,TRUE,,
59310.35781,g,23.12955586,0.271246593,23.47829224,c4d_210406_083515_ooi_g_v1.fits.fz,FALSE,,
59313.28608,g,22.25440053,0.078212012,23.98773805,c4d_210409_065157_ooi_g_v1.fits.fz,TRUE,,
59313.287,r,21.68189438,0.048263883,23.94230662,c4d_210409_065316_ooi_r_v1.fits.fz,TRUE,,
59313.28814,z,22.5605428,0.210597528,23.1484793,c4d_210409_065454_ooi_z_v1.fits.fz,FALSE,,
59313.3201,g,23.49221212,0.304411497,23.70418824,c4d_210409_074056_ooi_g_v1.fits.fz,FALSE,,
59316.27384,g,22.47019746,0.093625058,23.97905126,c4d_210412_063419_ooi_g_v1.fits.fz,FALSE,,
59316.27476,r,21.76705011,0.051892915,23.92123966,c4d_210412_063539_ooi_r_v1.fits.fz,TRUE,,
59316.27591,z,22.65293993,0.258936411,23.01369675,c4d_210412_063719_ooi_z_v1.fits.fz,FALSE,,
59316.30844,g,22.27797011,0.07863262,24.00241008,c4d_210412_072409_ooi_g_v1.fits.fz,FALSE,,
59319.29664,g,22.29498745,0.067158337,24.21550522,c4d_210415_070709_ooi_g_v1.fits.fz,FALSE,,
59319.29755,r,21.78582676,0.042818844,24.18906182,c4d_210415_070828_ooi_r_v1.fits.fz,FALSE,,
59319.29869,z,22.71097851,0.252838204,23.11065666,c4d_210415_071006_ooi_z_v1.fits.fz,FALSE,,
59319.33067,g,22.37420088,0.074746712,24.17255461,c4d_210415_075610_ooi_g_v1.fits.fz,FALSE,,
59322.29143,g,22.28880201,0.070096731,24.15965793,c4d_210418_065939_ooi_g_v1.fits.fz,FALSE,,
59322.29235,r,21.86738894,0.053252138,24.02010871,c4d_210418_070059_ooi_r_v1.fits.fz,TRUE,,
59322.29349,z,22.97577829,0.338064402,23.07441153,c4d_210418_070237_ooi_z_v1.fits.fz,FALSE,,
59322.32564,g,22.60718868,0.108957817,23.97142679,c4d_210418_074855_ooi_g_v1.fits.fz,FALSE,,
59329.26624,g,22.85647758,0.615983225,22.28670533,c4d_210425_062323_ooi_g_v1.fits.fz,FALSE,,
59329.26716,r,22.01280836,0.224027151,22.53283753,c4d_210425_062442_ooi_r_v1.fits.fz,FALSE,,
59329.26831,z,28.38694575,73.54968508,22.61920335,c4d_210425_062621_ooi_z_v1.fits.fz,FALSE,,
59329.31567,g,22.51793491,0.548726657,22.08012169,c4d_210425_073433_ooi_g_v1.fits.fz,FALSE,,
59333.27179,g,22.39407672,0.407361373,22.28428447,c4d_210429_063122_ooi_g_v1.fits.fz,FALSE,,
59333.2727,r,22.59393516,0.379026024,22.53982803,c4d_210429_063241_ooi_r_v1.fits.fz,FALSE,,
59333.27385,z,23.05626221,0.575414787,22.5530224,c4d_210429_063420_ooi_z_v1.fits.fz,FALSE,,
59337.21984,g,24.08627472,0.780037064,23.26250773,c4d_210503_051634_ooi_g_v1.fits.fz,FALSE,,
59337.22077,r,22.53590498,0.155775663,23.45956278,c4d_210503_051754_ooi_r_v1.fits.fz,TRUE,,
59337.22191,z,22.92581066,0.420332238,22.75770263,c4d_210503_051932_ooi_z_v1.fits.fz,FALSE,,
59337.30494,g,22.3623601,0.270178967,22.70279911,c4d_210503_071906_ooi_g_v1.fits.fz,FALSE,,
59340.31876,g,21.78945851,0.111698252,23.10183781,c4d_210506_073901_ooi_g_v1.fits.fz,FALSE,,
59340.31967,r,22.41083195,0.182203796,23.1617601,c4d_210506_074019_ooi_r_v1.fits.fz,FALSE,,
59340.32081,z,22.86800686,0.539108787,22.44203181,c4d_210506_074158_ooi_z_v1.fits.fz,FALSE,,
59346.31597,g,22.7056075,0.187801171,23.44498597,c4d_210512_073459_ooi_g_v1.fits.fz,FALSE,,
59346.31689,r,22.61422408,0.172393196,23.42078548,c4d_210512_073619_ooi_r_v1.fits.fz,FALSE,,
59346.31804,z,22.91899694,0.600620881,22.3733918,c4d_210512_073758_ooi_z_v1.fits.fz,FALSE,,
59349.3149,g,21.87817888,0.50287458,21.55605428,c4d_210515_073327_ooi_g_v1.fits.fz,FALSE,,
59349.31581,r,22.3481868,0.612378569,21.78699334,c4d_210515_073446_ooi_r_v1.fits.fz,FALSE,,
59349.31694,z,22.91156621,1.732137578,21.21124819,c4d_210515_073623_ooi_z_v1.fits.fz,FALSE,,
59352.25725,g,23.11570741,0.243323921,23.57971726,c4d_210518_061026_ooi_g_v1.fits.fz,FALSE,,
59352.25817,r,22.38986844,0.149462845,23.35768935,c4d_210518_061146_ooi_r_v1.fits.fz,FALSE,,
59352.25932,z,26.28796069,11.38513216,22.55911998,c4d_210518_061325_ooi_z_v1.fits.fz,FALSE,,
59352.29085,g,22.98477383,0.234794726,23.49015792,c4d_210518_065849_ooi_g_v1.fits.fz,FALSE,,
59356.25645,g,23.31275513,0.754152308,22.53461339,c4d_210522_060917_ooi_g_v1.fits.fz,FALSE,,
59356.25735,r,23.23605613,0.451846398,23.0202155,c4d_210522_061035_ooi_r_v1.fits.fz,FALSE,,
59356.2585,z,24.78530643,2.680691648,22.62026635,c4d_210522_061214_ooi_z_v1.fits.fz,FALSE,,
59367.2461,g,23.47343055,0.387242634,23.42848157,c4d_210602_055422_ooi_g_v1.fits.fz,FALSE,,
59367.24702,r,22.88680789,0.154781844,23.84423676,c4d_210602_055542_ooi_r_v1.fits.fz,FALSE,,
59367.24821,z,25.2133851,2.764734353,23.01272403,c4d_210602_055725_ooi_z_v1.fits.fz,FALSE,,
