mjd,filter,mag,magerr,lm5,sciname,alert,name,redshift
59307.28521,z,25.82723795,59.69099206,20.29379995,c4d_210403_065042_ooi_z_v1.fits.fz,FALSE,,
59307.31819,g,20.70588267,0.455023652,20.455035,c4d_210403_073811_ooi_g_v1.fits.fz,FALSE,,
59307.31909,r,22.46163844,2.228686838,20.49996666,c4d_210403_073929_ooi_r_v1.fits.fz,FALSE,,
59307.32023,z,20.60330232,0.75385581,19.80054295,c4d_210403_074108_ooi_z_v1.fits.fz,FALSE,,
59307.35356,g,22.79367809,0.334765622,22.88760404,c4d_210403_082907_ooi_g_v1.fits.fz,FALSE,,
59307.35818,g,21.03184109,0.645325806,20.39633105,c4d_210403_083546_ooi_g_v1.fits.fz,FALSE,,
59310.28444,g,23.73006138,0.363413828,23.7471627,c4d_210406_064935_ooi_g_v1.fits.fz,FALSE,,
59310.28537,r,22.27388672,0.091442242,23.8031203,c4d_210406_065055_ooi_r_v1.fits.fz,TRUE,,
59310.2865,z,22.94937604,0.319883333,23.09861467,c4d_210406_065233_ooi_z_v1.fits.fz,FALSE,,
59310.31955,g,21.39696485,0.041388686,23.75789781,c4d_210406_074009_ooi_g_v1.fits.fz,FALSE,,
59310.32048,r,22.4390531,0.098371103,23.8873737,c4d_210406_074129_ooi_r_v1.fits.fz,TRUE,,
59310.32161,z,22.62305704,0.252457842,23.0166359,c4d_210406_074307_ooi_z_v1.fits.fz,FALSE,,
59310.34873,g,24.24076282,0.574573227,23.76007165,c4d_210406_082210_ooi_g_v1.fits.fz,FALSE,,
59310.35688,g,20.51320915,0.028914212,23.27525322,c4d_210406_083354_ooi_g_v1.fits.fz,FALSE,,
59313.23738,g,24.26999097,0.407697725,24.17681339,c4d_210409_054149_ooi_g_v1.fits.fz,FALSE,,
59313.23832,r,22.49608831,0.093377395,24.02646932,c4d_210409_054310_ooi_r_v1.fits.fz,TRUE,,
59313.23947,z,23.05089805,0.328559454,23.16567297,c4d_210409_054450_ooi_z_v1.fits.fz,FALSE,,
59313.28217,g,21.11356788,0.025877436,23.97201778,c4d_210409_064619_ooi_g_v1.fits.fz,FALSE,,
59313.2831,r,22.39052797,0.087447506,23.97530859,c4d_210409_064739_ooi_r_v1.fits.fz,TRUE,,
59313.28425,z,22.83440789,0.266649037,23.17935506,c4d_210409_064919_ooi_z_v1.fits.fz,FALSE,,
59313.31075,g,24.81937325,1.038586584,23.71209294,c4d_210409_072729_ooi_g_v1.fits.fz,FALSE,,
59313.31919,g,20.57753195,0.020923382,23.67290983,c4d_210409_073938_ooi_g_v1.fits.fz,FALSE,,
59316.22252,g,24.1136526,0.447588013,23.89099515,c4d_210412_052025_ooi_g_v1.fits.fz,FALSE,,
59316.22345,r,22.51445473,0.106129092,23.88016841,c4d_210412_052146_ooi_r_v1.fits.fz,TRUE,,
59316.2246,z,23.72573586,0.667879309,23.07266006,c4d_210412_052325_ooi_z_v1.fits.fz,FALSE,,
59316.27009,g,20.76479663,0.022441216,23.79222791,c4d_210412_062856_ooi_g_v1.fits.fz,FALSE,,
59316.27101,r,22.32344134,0.091244191,23.86833659,c4d_210412_063015_ooi_r_v1.fits.fz,TRUE,,
59316.27217,z,22.89430855,0.329815959,23.00988881,c4d_210412_063155_ooi_z_v1.fits.fz,FALSE,,
59316.29899,g,25.27033825,1.232161225,23.9706138,c4d_210412_071032_ooi_g_v1.fits.fz,FALSE,,
59316.30744,g,21.32257315,0.033676705,23.92471444,c4d_210412_072242_ooi_g_v1.fits.fz,FALSE,,
59319.2593,g,23.72809759,0.24165046,24.18080835,c4d_210415_061323_ooi_g_v1.fits.fz,FALSE,,
59319.26021,r,22.49843966,0.104582835,23.8967856,c4d_210415_061442_ooi_r_v1.fits.fz,TRUE,,
59319.26134,z,23.70890099,0.649038075,23.08873631,c4d_210415_061620_ooi_z_v1.fits.fz,FALSE,,
59319.29292,g,22.47803767,0.081792882,24.15142032,c4d_210415_070148_ooi_g_v1.fits.fz,FALSE,,
59319.29383,r,22.60506506,0.097474185,24.07667766,c4d_210415_070307_ooi_r_v1.fits.fz,TRUE,,
59319.29498,z,23.73474116,0.710951563,23.00993475,c4d_210415_070446_ooi_z_v1.fits.fz,FALSE,,
59319.32151,g,23.49079232,0.201720594,24.1640764,c4d_210415_074258_ooi_g_v1.fits.fz,FALSE,,
59319.32976,g,21.65769674,0.039084645,24.10237197,c4d_210415_075451_ooi_g_v1.fits.fz,FALSE,,
59322.25221,g,23.97831024,0.297749913,24.22536947,c4d_210418_060310_ooi_g_v1.fits.fz,FALSE,,
59322.25312,r,22.66484994,0.120471465,23.91529935,c4d_210418_060429_ooi_r_v1.fits.fz,TRUE,,
59322.25428,z,24.11475613,0.95977834,23.05112215,c4d_210418_060609_ooi_z_v1.fits.fz,FALSE,,
59322.28769,g,21.76548533,0.044588675,24.08075344,c4d_210418_065416_ooi_g_v1.fits.fz,FALSE,,
59322.28861,r,22.58765505,0.100054116,24.02513257,c4d_210418_065536_ooi_r_v1.fits.fz,TRUE,,
59322.28975,z,23.59114938,0.594439562,23.05778282,c4d_210418_065714_ooi_z_v1.fits.fz,FALSE,,
59322.3164,g,24.23468229,0.461547856,24.00797373,c4d_210418_073536_ooi_g_v1.fits.fz,FALSE,,
59322.32472,g,21.03602175,0.028932948,23.77413834,c4d_210418_074736_ooi_g_v1.fits.fz,FALSE,,
59329.21928,g,23.72107834,1.100990667,22.52487993,c4d_210425_051545_ooi_g_v1.fits.fz,FALSE,,
59329.2202,r,22.83088713,0.356558828,22.85612478,c4d_210425_051704_ooi_r_v1.fits.fz,FALSE,,
59329.22135,z,24.781264,1.960205145,22.96613503,c4d_210425_051844_ooi_z_v1.fits.fz,FALSE,,
59329.26247,g,21.24072419,0.131389843,22.3417244,c4d_210425_061757_ooi_g_v1.fits.fz,FALSE,,
59329.26339,r,23.67055152,0.788588557,22.82060844,c4d_210425_061917_ooi_r_v1.fits.fz,FALSE,,
59329.26458,z,23.24037695,0.480889441,22.93833106,c4d_210425_062059_ooi_z_v1.fits.fz,FALSE,,
59329.30636,g,24.54793137,3.141770893,22.20124288,c4d_210425_072109_ooi_g_v1.fits.fz,FALSE,,
59329.31477,g,21.11247516,0.147631614,22.08681648,c4d_210425_073316_ooi_g_v1.fits.fz,FALSE,,
59333.21283,g,27.94873386,60.04832804,22.40403514,c4d_210429_050628_ooi_g_v1.fits.fz,FALSE,,
59333.21374,r,22.49144077,0.263832233,22.84437515,c4d_210429_050747_ooi_r_v1.fits.fz,FALSE,,
59333.21488,z,24.90603221,2.092625911,23.00355847,c4d_210429_050925_ooi_z_v1.fits.fz,FALSE,,
59333.26823,g,21.06916055,0.152123257,22.00055776,c4d_210429_062614_ooi_g_v1.fits.fz,FALSE,,
59333.26914,r,22.45760364,0.415279251,22.3181862,c4d_210429_062733_ooi_r_v1.fits.fz,FALSE,,
59333.27029,z,22.37242449,0.607086114,21.81789886,c4d_210429_062912_ooi_z_v1.fits.fz,FALSE,,
59337.23104,r,22.80816326,0.231756183,23.31952428,c4d_210503_053241_ooi_r_v1.fits.fz,FALSE,,
59337.23218,g,23.64771002,0.613616948,23.07942829,c4d_210503_053420_ooi_g_v1.fits.fz,FALSE,,
59337.2331,z,23.03062889,0.446353376,22.8071619,c4d_210503_053539_ooi_z_v1.fits.fz,FALSE,,
59337.23485,g,20.58682719,0.03709187,23.09458127,c4d_210503_053811_ooi_g_v1.fits.fz,FALSE,,
59337.23576,r,22.6502522,0.244789294,23.08534172,c4d_210503_053930_ooi_r_v1.fits.fz,FALSE,,
59337.2369,z,24.46178412,1.690051813,22.80509092,c4d_210503_054108_ooi_z_v1.fits.fz,FALSE,,
59337.30868,g,20.51621721,0.045904627,22.76603942,c4d_210503_072430_ooi_g_v1.fits.fz,FALSE,,
59337.31052,g,25.56816429,4.622682346,22.79939547,c4d_210503_072708_ooi_g_v1.fits.fz,FALSE,,
59340.28325,g,24.78221409,1.10568742,23.59204085,c4d_210506_064752_ooi_g_v1.fits.fz,FALSE,,
59340.28414,r,23.22729276,0.255975065,23.61792587,c4d_210506_064909_ooi_r_v1.fits.fz,FALSE,,
59340.28529,z,23.09145018,0.465027241,22.81778439,c4d_210506_065048_ooi_z_v1.fits.fz,FALSE,,
59340.3152,g,20.34064348,0.029116429,23.08280656,c4d_210506_073353_ooi_g_v1.fits.fz,FALSE,,
59340.31612,r,22.58887673,0.223746232,23.11315248,c4d_210506_073513_ooi_r_v1.fits.fz,FALSE,,
59340.31728,z,23.28733742,0.804167966,22.43593565,c4d_210506_073652_ooi_z_v1.fits.fz,FALSE,,
59346.25451,g,26.35028924,3.819561863,23.83093553,c4d_210512_060630_ooi_g_v1.fits.fz,FALSE,,
59346.25542,r,23.4290676,0.245962447,23.88437195,c4d_210512_060748_ooi_r_v1.fits.fz,FALSE,,
59346.25656,z,23.30865326,0.514783982,22.92902882,c4d_210512_060926_ooi_z_v1.fits.fz,FALSE,,
59346.31245,g,20.53092609,0.023303094,23.52877077,c4d_210512_072955_ooi_g_v1.fits.fz,FALSE,,
59346.31336,r,24.49074493,0.892266683,23.51787911,c4d_210512_073114_ooi_r_v1.fits.fz,FALSE,,
59346.31449,z,23.5641537,0.999113804,22.44760417,c4d_210512_073251_ooi_z_v1.fits.fz,FALSE,,
59349.26633,g,23.35786123,0.455698756,23.10937089,c4d_210515_062331_ooi_g_v1.fits.fz,FALSE,,
59349.26725,r,23.37093078,0.485937296,23.06498504,c4d_210515_062450_ooi_r_v1.fits.fz,FALSE,,
59349.26841,z,24.17760575,2.110613989,22.25892974,c4d_210515_062630_ooi_z_v1.fits.fz,FALSE,,
59349.31134,g,20.40533725,0.033912688,22.9823674,c4d_210515_072820_ooi_g_v1.fits.fz,FALSE,,
59349.31225,r,22.56770147,0.402203154,22.4528353,c4d_210515_072938_ooi_r_v1.fits.fz,FALSE,,
59349.31339,z,21.55154266,1.378107097,20.10958318,c4d_210515_073116_ooi_z_v1.fits.fz,FALSE,,
59352.14675,g,24.7659817,0.703780313,24.07260133,c4d_210518_033119_ooi_g_v1.fits.fz,FALSE,,
59352.14767,r,23.46898624,0.233711817,23.96778593,c4d_210518_033238_ooi_r_v1.fits.fz,FALSE,,
59352.14883,z,23.21765812,0.421671896,23.06318757,c4d_210518_033418_ooi_z_v1.fits.fz,FALSE,,
59352.25372,g,20.75447644,0.021828635,23.80175504,c4d_210518_060521_ooi_g_v1.fits.fz,FALSE,,
59352.25463,r,23.49819916,0.28507163,23.77597244,c4d_210518_060640_ooi_r_v1.fits.fz,FALSE,,
59352.25577,z,26.49848292,12.22870719,22.68884517,c4d_210518_060818_ooi_z_v1.fits.fz,FALSE,,
59352.28175,g,23.70322434,0.398372396,23.63157142,c4d_210518_064542_ooi_g_v1.fits.fz,FALSE,,
59352.28994,g,20.39733747,0.057112094,22.43296949,c4d_210518_065730_ooi_g_v1.fits.fz,FALSE,,
59356.22093,g,25.38744551,3.356264275,22.95781866,c4d_210522_051808_ooi_g_v1.fits.fz,FALSE,,
59356.22186,r,22.90602725,0.178980521,23.68865874,c4d_210522_051928_ooi_r_v1.fits.fz,FALSE,,
59356.22301,z,24.21698699,1.087988663,23.03910431,c4d_210522_052108_ooi_z_v1.fits.fz,FALSE,,
59356.25292,g,20.7328197,0.063798624,22.63256838,c4d_210522_060411_ooi_g_v1.fits.fz,FALSE,,
59356.25381,r,25.0912091,2.895785938,22.83534359,c4d_210522_060529_ooi_r_v1.fits.fz,FALSE,,
59356.25496,z,24.79500118,2.644986937,22.65412905,c4d_210522_060708_ooi_z_v1.fits.fz,FALSE,,
59367.21066,g,24.18055638,0.598023375,23.64676384,c4d_210602_050320_ooi_g_v1.fits.fz,FALSE,,
59367.21156,r,23.76761217,0.339238178,23.86392979,c4d_210602_050438_ooi_r_v1.fits.fz,FALSE,,
59367.2127,z,23.47059098,0.489145508,23.15094657,c4d_210602_050617_ooi_z_v1.fits.fz,FALSE,,
59367.24254,g,21.15249818,0.050693542,23.30217293,c4d_210602_054915_ooi_g_v1.fits.fz,FALSE,,
59367.24345,r,23.50637053,0.301180667,23.70442882,c4d_210602_055033_ooi_r_v1.fits.fz,FALSE,,
59367.2446,z,24.64788909,1.636368459,23.00985008,c4d_210602_055213_ooi_z_v1.fits.fz,FALSE,,
