mjd,filter,mag,magerr,lm5,sciname,alert,name,redshift
59319.23779,r,20.8455315,0.025968394,23.88449041,c4d_210415_054225_ooi_r_v1.fits.fz,TRUE,,
59319.23894,z,20.69850235,0.040843159,23.10055938,c4d_210415_054404_ooi_z_v1.fits.fz,TRUE,,
59319.31605,g,21.97977277,0.050920305,24.23874371,c4d_210415_073506_ooi_g_v1.fits.fz,TRUE,,
59322.22619,g,21.57627602,0.037472445,24.23077541,c4d_210418_052542_ooi_g_v1.fits.fz,TRUE,,
59322.22714,r,20.88139074,0.025411338,23.94725657,c4d_210418_052705_ooi_r_v1.fits.fz,TRUE,,
59322.22829,z,20.70589338,0.047931721,22.93741275,c4d_210418_052844_ooi_z_v1.fits.fz,TRUE,,
59322.31091,g,21.53835096,0.039587862,24.10436104,c4d_210418_072742_ooi_g_v1.fits.fz,FALSE,,
59329.19668,g,21.99563271,0.222940196,22.53725311,c4d_210425_044313_ooi_g_v1.fits.fz,FALSE,,
59329.19759,r,20.87092472,0.033137607,23.57306682,c4d_210425_044431_ooi_r_v1.fits.fz,TRUE,,
59329.19874,z,20.80255878,0.052865016,22.93064898,c4d_210425_044610_ooi_z_v1.fits.fz,TRUE,,
59329.30086,g,21.72883345,0.224826697,22.24696101,c4d_210425_071314_ooi_g_v1.fits.fz,TRUE,,
59333.19142,g,21.71045654,0.184882992,22.44433225,c4d_210429_043538_ooi_g_v1.fits.fz,TRUE,,
59333.19235,r,20.96546778,0.065835447,22.85907179,c4d_210429_043658_ooi_r_v1.fits.fz,TRUE,,
59333.19352,z,20.94972793,0.065643361,22.8342921,c4d_210429_043840_ooi_z_v1.fits.fz,TRUE,,
59337.2273,g,22.22176388,0.173626805,23.04181909,c4d_210503_052718_ooi_g_v1.fits.fz,FALSE,,
59337.22822,r,20.95961085,0.049726003,23.1456153,c4d_210503_052837_ooi_r_v1.fits.fz,TRUE,,
59337.22937,z,20.62437921,0.060904286,22.57741866,c4d_210503_053017_ooi_z_v1.fits.fz,TRUE,,
59337.30961,g,21.78232271,0.142373525,22.80795333,c4d_210503_072549_ooi_g_v1.fits.fz,TRUE,,
59340.26182,g,21.85401793,0.071360341,23.72279897,c4d_210506_061701_ooi_g_v1.fits.fz,TRUE,,
59340.26275,r,20.91810238,0.030559293,23.69443262,c4d_210506_061821_ooi_r_v1.fits.fz,TRUE,,
59340.26389,z,20.81801941,0.054697891,22.89095991,c4d_210506_061959_ooi_z_v1.fits.fz,TRUE,,
59340.33778,g,22.05049558,0.181121231,22.82108004,c4d_210506_080624_ooi_g_v1.fits.fz,FALSE,,
59346.23311,g,22.00405566,0.070970052,23.84861062,c4d_210512_053540_ooi_g_v1.fits.fz,TRUE,,
59346.23404,r,20.91519677,0.026937638,23.83927965,c4d_210512_053700_ooi_r_v1.fits.fz,TRUE,,
59346.23518,z,20.76621438,0.05870939,22.76546094,c4d_210512_053839_ooi_z_v1.fits.fz,TRUE,,
59349.18606,g,21.83015351,0.048564672,24.14949265,c4d_210515_042755_ooi_g_v1.fits.fz,TRUE,,
59349.18698,r,20.99095542,0.029314564,23.86059677,c4d_210515_042915_ooi_r_v1.fits.fz,FALSE,,
59349.18813,z,20.85511051,0.055621391,22.91965249,c4d_210515_043054_ooi_z_v1.fits.fz,FALSE,,
59352.12545,g,21.96088613,0.089380376,23.56042675,c4d_210518_030038_ooi_g_v1.fits.fz,TRUE,,
59352.12635,r,20.96587631,0.028579644,23.83357492,c4d_210518_030156_ooi_r_v1.fits.fz,TRUE,,
59352.12751,z,20.86156803,0.056765431,22.8795062,c4d_210518_030336_ooi_z_v1.fits.fz,TRUE,,
59352.27626,g,22.12194721,0.073356983,23.95068278,c4d_210518_063749_ooi_g_v1.fits.fz,FALSE,,
59356.12431,g,21.78795504,0.126349932,22.97852876,c4d_210522_025900_ooi_g_v1.fits.fz,TRUE,,
59356.12521,r,20.9774779,0.038630424,23.50347317,c4d_210522_030018_ooi_r_v1.fits.fz,TRUE,,
59356.12635,z,21.01996485,0.064649593,22.912985,c4d_210522_030157_ooi_z_v1.fits.fz,TRUE,,
59367.11654,g,22.24985914,0.068763803,24.19608253,c4d_210602_024749_ooi_g_v1.fits.fz,TRUE,,
59367.11745,r,21.16091107,0.034138509,23.84812161,c4d_210602_024907_ooi_r_v1.fits.fz,TRUE,,
59367.11859,z,21.08586228,0.070365583,22.88379122,c4d_210602_025046_ooi_z_v1.fits.fz,TRUE,,
59367.2663,g,22.57714365,0.219893119,23.1357327,c4d_210602_062328_ooi_g_v1.fits.fz,FALSE,,
59370.10062,g,21.95459421,0.164443075,22.86071889,c4d_210605_022453_ooi_g_v1.fits.fz,FALSE,,
59370.10153,r,21.42556536,0.055656404,23.51009049,c4d_210605_022611_ooi_r_v1.fits.fz,FALSE,,
59370.10267,z,21.6092819,0.178585318,22.4002251,c4d_210605_022750_ooi_z_v1.fits.fz,FALSE,,
