mjd,filter,mag,magerr,lm5,sciname,alert,name,redshift
59352.12189,g,24.22561648,0.465215552,23.97819839,c4d_210518_025531_ooi_g_v1.fits.fz,FALSE,,
59352.12282,r,23.32666202,0.220961158,23.88164913,c4d_210518_025651_ooi_r_v1.fits.fz,FALSE,,
59352.12396,z,26.97122143,21.53782209,22.54437876,c4d_210518_025830_ooi_z_v1.fits.fz,FALSE,,
59352.27535,g,26.37248895,3.518195278,23.92020572,c4d_210518_063629_ooi_g_v1.fits.fz,FALSE,,
59356.12075,g,29.90145917,99.03112613,23.80459633,c4d_210522_025353_ooi_g_v1.fits.fz,FALSE,,
59356.12167,r,23.68460453,0.394807729,23.59356722,c4d_210522_025512_ooi_r_v1.fits.fz,FALSE,,
59356.12282,z,24.70997247,1.68627276,23.03723267,c4d_210522_025651_ooi_z_v1.fits.fz,FALSE,,
59367.11299,g,28.27006415,17.25238984,24.08981569,c4d_210602_024242_ooi_g_v1.fits.fz,FALSE,,
59367.11392,r,23.64871859,0.325282681,23.78395662,c4d_210602_024402_ooi_r_v1.fits.fz,FALSE,,
59367.11505,z,24.6534235,1.323495456,23.2524394,c4d_210602_024540_ooi_z_v1.fits.fz,FALSE,,
59367.26539,g,25.94488432,5.123275172,23.09477077,c4d_210602_062209_ooi_g_v1.fits.fz,FALSE,,
59370.09693,g,23.66784622,0.359652091,23.69171055,c4d_210605_021934_ooi_g_v1.fits.fz,FALSE,,
59370.09783,r,24.71428131,1.317315672,23.31351245,c4d_210605_022052_ooi_r_v1.fits.fz,FALSE,,
59370.09897,z,23.06255772,0.743292907,22.29279543,c4d_210605_022230_ooi_z_v1.fits.fz,FALSE,,
