mjd,filter,mag,magerr,lm5,sciname,alert,name,redshift
59295.27076,g,22.47537174,0.088704128,24.05515735,c4d_210322_062953_ooi_g_v1.fits.fz,TRUE,2021hmy ,0.3376
59295.27179,r,22.5335698,0.082355483,24.16743953,c4d_210322_063122_ooi_r_v1.fits.fz,TRUE,,
59295.27316,z,23.16372432,0.307579497,23.34465044,c4d_210322_063321_ooi_z_v1.fits.fz,FALSE,,
59297.22683,g,21.90549479,0.067304331,23.78945414,c4d_210324_052638_ooi_g_v1.fits.fz,TRUE,,
59297.22786,r,21.77714353,0.046793543,24.05407631,c4d_210324_052807_ooi_r_v1.fits.fz,TRUE,,
59297.22923,z,22.29693829,0.143290416,23.30741951,c4d_210324_053005_ooi_z_v1.fits.fz,TRUE,,
59301.18694,g,20.8348123,0.110372486,22.1378469,c4d_210328_042911_ooi_g_v1.fits.fz,FALSE,,
59301.18796,r,20.75121981,0.067170889,22.59174701,c4d_210328_043040_ooi_r_v1.fits.fz,TRUE,,
59301.18935,z,21.56556761,0.116967208,22.80726307,c4d_210328_043240_ooi_z_v1.fits.fz,FALSE,,
59304.23371,z,21.21325818,0.155825002,22.13174985,c4d_210331_053632_ooi_z_v1.fits.fz,TRUE,,
59304.3476,r,20.80299111,0.109533811,22.10943592,c4d_210331_082032_ooi_r_v1.fits.fz,FALSE,,
59307.19452,g,20.46521978,0.101088804,21.8618823,c4d_210403_044006_ooi_g_v1.fits.fz,FALSE,,
59307.19543,r,20.57217243,0.102919626,21.96090319,c4d_210403_044125_ooi_r_v1.fits.fz,TRUE,,
59307.19659,z,22.42638275,0.568590632,21.92581301,c4d_210403_044304_ooi_z_v1.fits.fz,FALSE,,
59307.33657,g,20.58999788,0.052443942,22.73241983,c4d_210403_080439_ooi_g_v1.fits.fz,TRUE,,
59310.19291,g,20.54729913,0.020924443,23.89105187,c4d_210406_043747_ooi_g_v1.fits.fz,TRUE,,
59310.19382,r,20.42773067,0.017799693,23.87764187,c4d_210406_043906_ooi_r_v1.fits.fz,TRUE,,
59310.19496,z,21.43423059,0.070063054,23.22449706,c4d_210406_044044_ooi_z_v1.fits.fz,TRUE,,
59310.33133,g,20.50120434,0.026792256,23.46347925,c4d_210406_075707_ooi_g_v1.fits.fz,TRUE,,
59313.16702,g,20.66198983,0.018519158,24.26596761,c4d_210409_040030_ooi_g_v1.fits.fz,TRUE,,
59313.16793,r,20.44814885,0.014444143,24.22461294,c4d_210409_040149_ooi_r_v1.fits.fz,TRUE,,
59313.16908,z,21.52443449,0.079485045,23.19232095,c4d_210409_040328_ooi_z_v1.fits.fz,TRUE,,
59313.29402,g,20.66258827,0.020920548,24.01198113,c4d_210409_070323_ooi_g_v1.fits.fz,TRUE,,
59316.1515,g,20.80696696,0.024660748,23.93046846,c4d_210412_033809_ooi_g_v1.fits.fz,TRUE,,
59316.15242,r,20.55097973,0.018854134,23.94859816,c4d_210412_033928_ooi_r_v1.fits.fz,TRUE,,
59316.2814,g,20.80324454,0.023997535,23.97721885,c4d_210412_064513_ooi_g_v1.fits.fz,TRUE,,
59319.17344,g,20.91492482,0.021514154,24.32365827,c4d_210415_040945_ooi_g_v1.fits.fz,TRUE,,
59319.17436,r,20.72560857,0.018009264,24.22276416,c4d_210415_041104_ooi_r_v1.fits.fz,TRUE,,
59319.17551,z,21.92333924,0.115524436,23.18445023,c4d_210415_041244_ooi_z_v1.fits.fz,TRUE,,
59319.30412,g,20.89502659,0.022548344,24.21848739,c4d_210415_071756_ooi_g_v1.fits.fz,TRUE,,
59322.17358,g,21.11967647,0.024748552,24.32955718,c4d_210418_040957_ooi_g_v1.fits.fz,TRUE,,
59322.1745,r,20.83480909,0.020485961,24.13514833,c4d_210418_041116_ooi_r_v1.fits.fz,TRUE,,
59322.17565,z,22.1428358,0.132484237,23.26390056,c4d_210418_041255_ooi_z_v1.fits.fz,TRUE,,
59322.29894,g,21.08409974,0.030044076,23.99077512,c4d_210418_071028_ooi_g_v1.fits.fz,TRUE,,
59329.14805,g,21.51481842,0.140019542,22.55951617,c4d_210425_033311_ooi_g_v1.fits.fz,FALSE,,
59329.14898,r,21.45256702,0.092815598,22.95441741,c4d_210425_033431_ooi_r_v1.fits.fz,TRUE,,
59329.2888,g,21.40178392,0.193354363,22.09095788,c4d_210425_065551_ooi_g_v1.fits.fz,FALSE,,
59331.21599,z,23.49108889,2.154544127,21.54188051,c4d_210427_051101_ooi_z_v1.fits.fz,FALSE,,
59331.22539,z,23.80943452,2.939445426,21.53470248,c4d_210427_052433_ooi_z_v1.fits.fz,FALSE,,
59331.26521,z,22.88501263,1.389216005,21.42461302,c4d_210427_062153_ooi_z_v1.fits.fz,FALSE,,
59331.29253,z,22.000383,1.581650269,20.39299379,c4d_210427_070114_ooi_z_v1.fits.fz,FALSE,,
59333.14531,g,21.65408754,0.1708556,22.47411917,c4d_210429_032914_ooi_g_v1.fits.fz,FALSE,,
59333.14623,r,21.50873336,0.105451945,22.85986339,c4d_210429_033034_ooi_r_v1.fits.fz,TRUE,,
