mjd,filter,mag,magerr,lm5,sciname,alert,name,redshift
59295.36234,z,22.36817282,0.138513698,23.42479312,c4d_210322_084146_ooi_z_v1.fits.fz,FALSE,2021hml ,0.3854
59295.36475,r,22.64160037,0.083718167,24.27646069,c4d_210322_084514_ooi_r_v1.fits.fz,TRUE,,
59297.31848,g,23.72956772,0.199469093,24.40672108,c4d_210324_073836_ooi_g_v1.fits.fz,FALSE,,
59297.31951,r,22.54665803,0.070873098,24.36199194,c4d_210324_074005_ooi_r_v1.fits.fz,TRUE,,
59297.32089,z,22.76550205,0.190857031,23.48117768,c4d_210324_074204_ooi_z_v1.fits.fz,FALSE,,
59301.28403,g,23.92548957,1.243169107,22.59676807,c4d_210328_064900_ooi_g_v1.fits.fz,FALSE,,
59301.28507,r,22.77180999,0.277874382,23.05417241,c4d_210328_065030_ooi_r_v1.fits.fz,FALSE,,
59301.28645,z,23.2694438,0.400360911,23.17422605,c4d_210328_065229_ooi_z_v1.fits.fz,FALSE,,
59304.31164,r,23.47213455,1.502539394,21.92987494,c4d_210331_072845_ooi_r_v1.fits.fz,FALSE,,
59304.31392,z,22.69499561,0.737961134,21.91355164,c4d_210331_073202_ooi_z_v1.fits.fz,FALSE,,
59304.33,r,22.61477247,0.626338976,22.01923584,c4d_210331_075511_ooi_r_v1.fits.fz,FALSE,,
59307.3143,g,21.58006872,1.375971414,20.12857242,c4d_210403_073235_ooi_g_v1.fits.fz,FALSE,,
59307.31521,r,21.63369606,0.863853251,20.68303694,c4d_210403_073353_ooi_r_v1.fits.fz,FALSE,,
59307.31635,z,24.44827725,11.70917286,20.6597525,c4d_210403_073532_ooi_z_v1.fits.fz,FALSE,,
59307.35915,g,23.66399786,3.768925376,21.12672724,c4d_210403_083710_ooi_g_v1.fits.fz,FALSE,,
59310.31564,g,25.96901154,2.537008917,23.86150833,c4d_210406_073430_ooi_g_v1.fits.fz,FALSE,,
59310.31655,r,23.44218522,0.216740332,24.01423921,c4d_210406_073550_ooi_r_v1.fits.fz,FALSE,,
59310.3177,z,22.75947933,0.214877051,23.32674251,c4d_210406_073729_ooi_z_v1.fits.fz,FALSE,,
59310.35597,g,23.4971832,0.485964455,23.17821487,c4d_210406_083235_ooi_g_v1.fits.fz,FALSE,,
59313.27828,g,24.67686879,0.57388909,24.18104967,c4d_210409_064043_ooi_g_v1.fits.fz,FALSE,,
59313.2792,r,23.79914448,0.266295398,24.14237267,c4d_210409_064202_ooi_r_v1.fits.fz,FALSE,,
59313.28033,z,22.95635397,0.257670636,23.33461245,c4d_210409_064340_ooi_z_v1.fits.fz,FALSE,,
59313.31826,g,24.21304644,0.478631059,23.92026892,c4d_210409_073817_ooi_g_v1.fits.fz,FALSE,,
59316.26637,g,24.99606526,0.827945396,24.10958035,c4d_210412_062334_ooi_g_v1.fits.fz,FALSE,,
59316.26727,r,23.55855161,0.239509214,24.01159406,c4d_210412_062451_ooi_r_v1.fits.fz,FALSE,,
59316.26841,z,22.65631765,0.235028131,23.1360991,c4d_210412_062630_ooi_z_v1.fits.fz,FALSE,,
59316.30651,g,25.30086658,1.097577905,24.11293638,c4d_210412_072122_ooi_g_v1.fits.fz,FALSE,,
59319.28919,g,25.54550235,0.891796314,24.57409016,c4d_210415_065625_ooi_g_v1.fits.fz,FALSE,,
59319.29011,r,23.60927312,0.2363294,24.10665741,c4d_210415_065745_ooi_r_v1.fits.fz,FALSE,,
59319.29125,z,23.62607853,0.409899874,23.50086509,c4d_210415_065924_ooi_z_v1.fits.fz,FALSE,,
59319.32884,g,24.50590782,0.434534758,24.31348106,c4d_210415_075331_ooi_g_v1.fits.fz,FALSE,,
59322.28396,g,25.09806132,0.776304185,24.30629955,c4d_210418_064854_ooi_g_v1.fits.fz,FALSE,,
59322.28486,r,24.16923401,0.371700871,24.15624076,c4d_210418_065012_ooi_r_v1.fits.fz,FALSE,,
59322.28601,z,23.60620398,0.499699832,23.26380778,c4d_210418_065151_ooi_z_v1.fits.fz,FALSE,,
59322.32382,g,24.25992291,0.430828634,24.09948303,c4d_210418_074617_ooi_g_v1.fits.fz,FALSE,,
59329.25875,g,24.10509083,1.488249786,22.58142594,c4d_210425_061236_ooi_g_v1.fits.fz,FALSE,,
59329.25967,r,24.76734605,1.75123009,23.05581156,c4d_210425_061355_ooi_r_v1.fits.fz,FALSE,,
59329.26081,z,23.24164511,0.528282082,22.85288756,c4d_210425_061533_ooi_z_v1.fits.fz,FALSE,,
59329.31386,g,23.81012173,1.336703339,22.38649666,c4d_210425_073157_ooi_g_v1.fits.fz,FALSE,,
59333.26459,g,23.3118348,1.047764785,22.15132393,c4d_210429_062100_ooi_g_v1.fits.fz,FALSE,,
59333.26551,r,23.84218088,1.356552434,22.41045835,c4d_210429_062220_ooi_r_v1.fits.fz,FALSE,,
59333.26666,z,24.65663286,5.090963028,21.78694957,c4d_210429_062359_ooi_z_v1.fits.fz,FALSE,,
59337.23855,g,24.87234892,1.530170492,23.31242778,c4d_210503_054331_ooi_g_v1.fits.fz,FALSE,,
59337.23947,r,23.64823536,0.4399495,23.43362201,c4d_210503_054450_ooi_r_v1.fits.fz,FALSE,,
59337.24062,z,23.58289303,0.74611545,22.7949989,c4d_210503_054629_ooi_z_v1.fits.fz,FALSE,,
59337.31143,g,24.89279308,2.102243255,22.98822172,c4d_210503_072827_ooi_g_v1.fits.fz,FALSE,,
59340.31164,g,25.97386921,3.873287136,23.40848319,c4d_210506_072845_ooi_g_v1.fits.fz,FALSE,,
59340.31257,r,25.76471875,3.269948294,23.38204964,c4d_210506_073005_ooi_r_v1.fits.fz,FALSE,,
59340.31371,z,23.38491229,0.92260743,22.37877881,c4d_210506_073144_ooi_z_v1.fits.fz,FALSE,,
59346.30886,g,24.86294049,1.006809036,23.76661115,c4d_210512_072445_ooi_g_v1.fits.fz,FALSE,,
59346.30978,r,23.98514855,0.420566025,23.82978537,c4d_210512_072604_ooi_r_v1.fits.fz,FALSE,,
59346.31094,z,22.40092923,0.2957172,22.62805409,c4d_210512_072745_ooi_z_v1.fits.fz,FALSE,,
59349.29474,g,24.73409099,1.461441671,23.22722446,c4d_210515_070425_ooi_g_v1.fits.fz,FALSE,,
59349.29564,r,23.82193649,0.621619361,23.24537335,c4d_210515_070543_ooi_r_v1.fits.fz,FALSE,,
59349.29678,z,23.26835462,1.04112044,22.11328957,c4d_210515_070722_ooi_z_v1.fits.fz,FALSE,,
59352.25017,g,25.55163009,3.052385758,23.25558077,c4d_210518_060014_ooi_g_v1.fits.fz,FALSE,,
59352.25109,r,24.48966177,0.655634793,23.85455817,c4d_210518_060133_ooi_r_v1.fits.fz,FALSE,,
59352.25223,z,22.72061853,0.326003969,22.8519739,c4d_210518_060312_ooi_z_v1.fits.fz,FALSE,,
59352.28902,g,25.28271312,1.832234231,23.52998919,c4d_210518_065611_ooi_g_v1.fits.fz,FALSE,,
59356.24935,g,23.851345,0.899701653,22.85521804,c4d_210522_055903_ooi_g_v1.fits.fz,FALSE,,
59356.25027,r,23.71670911,0.664472403,23.06837812,c4d_210522_060023_ooi_r_v1.fits.fz,FALSE,,
59356.25142,z,23.53969196,0.685347927,22.86300653,c4d_210522_060202_ooi_z_v1.fits.fz,FALSE,,
