mjd,filter,mag,magerr,lm5,sciname,alert,name,redshift
59295.28525,z,21.35762111,0.054102414,23.46443457,c4d_210322_065045_ooi_z_v1.fits.fz,TRUE,2021hmz ,0.4112
59295.28766,r,21.22394722,0.02694464,24.15125864,c4d_210322_065414_ooi_r_v1.fits.fz,TRUE,,
59295.28905,g,22.40581297,0.069405883,24.27723967,c4d_210322_065613_ooi_g_v1.fits.fz,TRUE,,
59297.24131,g,22.65211406,0.112878094,23.9634504,c4d_210324_054729_ooi_g_v1.fits.fz,TRUE,,
59297.24233,r,21.35386671,0.041673321,23.82097515,c4d_210324_054857_ooi_r_v1.fits.fz,TRUE,,
59297.24371,z,21.48009112,0.098099896,22.90935915,c4d_210324_055056_ooi_z_v1.fits.fz,TRUE,,
59301.20146,g,25.9498086,11.06103468,22.24225429,c4d_210328_045005_ooi_g_v1.fits.fz,FALSE,,
59301.20251,r,21.57954678,0.073985033,23.33723291,c4d_210328_045136_ooi_r_v1.fits.fz,FALSE,,
59301.20391,z,21.58810462,0.102644306,22.97989549,c4d_210328_045338_ooi_z_v1.fits.fz,TRUE,,
59304.24537,z,22.15725386,0.23508451,22.64488939,c4d_210331_055319_ooi_z_v1.fits.fz,FALSE,,
59304.34487,r,21.96168729,0.349737857,22.00758849,c4d_210331_081636_ooi_r_v1.fits.fz,FALSE,,
59307.25979,g,22.55516782,2.5380375,20.43223722,c4d_210403_061406_ooi_g_v1.fits.fz,FALSE,,
59307.2607,r,22.90639958,0.80222118,22.03958229,c4d_210403_061524_ooi_r_v1.fits.fz,FALSE,,
59307.26183,z,22.25853046,0.263297835,22.61441723,c4d_210403_061702_ooi_z_v1.fits.fz,FALSE,,
59307.3393,g,22.72666747,0.293234689,22.96648992,c4d_210403_080835_ooi_g_v1.fits.fz,FALSE,,
59310.26102,g,23.83238699,0.336408671,23.92315611,c4d_210406_061552_ooi_g_v1.fits.fz,FALSE,,
59310.26195,r,22.34494614,0.114414054,23.6287858,c4d_210406_061712_ooi_r_v1.fits.fz,TRUE,,
59310.26308,z,22.14704379,0.174076265,22.95481548,c4d_210406_061850_ooi_z_v1.fits.fz,FALSE,,
59310.3432,g,23.38141449,0.272822063,23.70832606,c4d_210406_081412_ooi_g_v1.fits.fz,FALSE,,
59313.21384,g,23.28414333,0.147924874,24.29373599,c4d_210409_050756_ooi_g_v1.fits.fz,FALSE,,
59313.21476,r,22.29842824,0.086286989,23.92568071,c4d_210409_050915_ooi_r_v1.fits.fz,TRUE,,
59313.2159,z,22.81016036,0.283019196,23.09272471,c4d_210409_051053_ooi_z_v1.fits.fz,FALSE,,
59313.30512,g,23.46444334,0.20632378,24.1125955,c4d_210409_071922_ooi_g_v1.fits.fz,FALSE,,
59316.20007,g,23.47508482,0.21238538,24.09986689,c4d_210412_044806_ooi_g_v1.fits.fz,FALSE,,
59316.20098,r,22.38720899,0.089078234,23.94439525,c4d_210412_044924_ooi_r_v1.fits.fz,TRUE,,
59316.20214,z,22.52462662,0.246699852,22.94867268,c4d_210412_045104_ooi_z_v1.fits.fz,FALSE,,
59316.29341,g,23.37403057,0.196792781,24.06751715,c4d_210412_070230_ooi_g_v1.fits.fz,FALSE,,
59319.23689,g,23.88910917,0.227951813,24.43509059,c4d_210415_054106_ooi_g_v1.fits.fz,FALSE,,
59319.23779,r,22.44298068,0.091307816,23.98153788,c4d_210415_054225_ooi_r_v1.fits.fz,TRUE,,
59319.23894,z,23.58797319,0.639199274,22.9729166,c4d_210415_054404_ooi_z_v1.fits.fz,FALSE,,
59319.31605,g,23.71190776,0.215630842,24.33572017,c4d_210415_073506_ooi_g_v1.fits.fz,FALSE,,
59322.22619,g,23.8946582,0.238291107,24.40034091,c4d_210418_052542_ooi_g_v1.fits.fz,FALSE,,
59322.22714,r,22.502237,0.102622508,23.93252542,c4d_210418_052705_ooi_r_v1.fits.fz,TRUE,,
59322.22829,z,24.18679394,1.030238303,23.07701047,c4d_210418_052844_ooi_z_v1.fits.fz,FALSE,,
59322.31091,g,23.36133058,0.169445347,24.2337017,c4d_210418_072742_ooi_g_v1.fits.fz,FALSE,,
59329.19668,g,23.81912592,1.07611938,22.64037337,c4d_210425_044313_ooi_g_v1.fits.fz,FALSE,,
59329.19759,r,22.34292884,0.107611805,23.6922671,c4d_210425_044431_ooi_r_v1.fits.fz,TRUE,,
59329.19874,z,24.58964598,1.710629438,22.90261691,c4d_210425_044610_ooi_z_v1.fits.fz,FALSE,,
59329.30086,g,23.15023489,0.837449928,22.23116,c4d_210425_071314_ooi_g_v1.fits.fz,FALSE,,
59333.19142,g,23.72681675,1.074504164,22.54175719,c4d_210429_043538_ooi_g_v1.fits.fz,FALSE,,
59333.19235,r,22.7654312,0.207230322,23.37926219,c4d_210429_043658_ooi_r_v1.fits.fz,FALSE,,
59333.19352,z,25.28625948,3.144281297,22.9390916,c4d_210429_043840_ooi_z_v1.fits.fz,FALSE,,
59337.2273,g,25.09534453,2.187845394,23.14398305,c4d_210503_052718_ooi_g_v1.fits.fz,FALSE,,
59337.22822,r,22.38112712,0.177096166,23.1741233,c4d_210503_052837_ooi_r_v1.fits.fz,FALSE,,
59337.22937,z,23.30563112,0.702953923,22.61012082,c4d_210503_053017_ooi_z_v1.fits.fz,FALSE,,
59337.30961,g,23.17397712,0.458361539,22.93369534,c4d_210503_072549_ooi_g_v1.fits.fz,FALSE,,
59340.26182,g,23.90357612,0.418316822,23.75872277,c4d_210506_061701_ooi_g_v1.fits.fz,FALSE,,
59340.26275,r,22.64599562,0.132916885,23.74989194,c4d_210506_061821_ooi_r_v1.fits.fz,FALSE,,
59340.26389,z,24.14391251,1.150889372,22.89863077,c4d_210506_061959_ooi_z_v1.fits.fz,FALSE,,
59340.33778,g,25.03119001,2.49800658,22.95142623,c4d_210506_080624_ooi_g_v1.fits.fz,FALSE,,
59346.23311,g,23.83825116,0.323621819,23.99735305,c4d_210512_053540_ooi_g_v1.fits.fz,FALSE,,
59346.23404,r,23.28440593,0.207335081,23.9151353,c4d_210512_053700_ooi_r_v1.fits.fz,FALSE,,
59346.23518,z,23.62994673,0.723994379,22.88349498,c4d_210512_053839_ooi_z_v1.fits.fz,FALSE,,
59349.18606,g,24.47675948,0.450328145,24.26541821,c4d_210515_042755_ooi_g_v1.fits.fz,FALSE,,
59349.18698,r,23.17554012,0.198641628,23.84272584,c4d_210515_042915_ooi_r_v1.fits.fz,FALSE,,
59349.18813,z,24.55650634,1.407874535,23.08891022,c4d_210515_043054_ooi_z_v1.fits.fz,FALSE,,
