mjd,filter,mag,magerr,lm5,sciname,alert,name,redshift
59337.30401,g,23.23863032,0.584303917,22.71804036,c4d_210503_071746_ooi_g_v1.fits.fz,FALSE,,
59340.26539,g,23.97459137,0.493581514,23.64736592,c4d_210506_062209_ooi_g_v1.fits.fz,FALSE,,
59340.26632,r,22.76041425,0.151416137,23.72637308,c4d_210506_062329_ooi_r_v1.fits.fz,TRUE,,
59340.26747,z,21.89565728,0.146292698,22.89473187,c4d_210506_062509_ooi_z_v1.fits.fz,TRUE,,
59340.26897,g,22.98047136,0.180509405,23.77743395,c4d_210506_062718_ooi_g_v1.fits.fz,FALSE,,
59340.26989,r,22.49228445,0.119370903,23.73605055,c4d_210506_062838_ooi_r_v1.fits.fz,FALSE,,
59340.27103,z,22.13635682,0.179227061,22.90230796,c4d_210506_063016_ooi_z_v1.fits.fz,FALSE,,
59340.33869,g,24.25610271,1.492350687,22.7274307,c4d_210506_080743_ooi_g_v1.fits.fz,FALSE,,
59340.33962,g,22.48742766,0.273695431,22.80759632,c4d_210506_080903_ooi_g_v1.fits.fz,FALSE,,
59346.23666,g,24.32492502,0.592102224,23.80543292,c4d_210512_054047_ooi_g_v1.fits.fz,FALSE,,
59346.23759,r,22.86560848,0.158680194,23.78760919,c4d_210512_054207_ooi_r_v1.fits.fz,TRUE,,
59346.23874,z,22.22967146,0.20714716,22.83976563,c4d_210512_054346_ooi_z_v1.fits.fz,FALSE,,
59346.24033,g,23.10513425,0.175102324,23.93749484,c4d_210512_054604_ooi_g_v1.fits.fz,FALSE,,
59346.24124,r,22.77765993,0.132733533,23.89317207,c4d_210512_054723_ooi_r_v1.fits.fz,FALSE,,
59346.24239,z,22.09419637,0.166473637,22.94911481,c4d_210512_054902_ooi_z_v1.fits.fz,TRUE,,
59349.22441,g,24.20987077,0.435543881,24.05573428,c4d_210515_052309_ooi_g_v1.fits.fz,FALSE,,
59349.22534,r,23.59529623,0.294502788,23.83511612,c4d_210515_052429_ooi_r_v1.fits.fz,FALSE,,
59349.22647,z,22.1539195,0.176020325,22.9488531,c4d_210515_052607_ooi_z_v1.fits.fz,TRUE,,
59349.22797,g,23.10534481,0.101155906,24.52230078,c4d_210515_052816_ooi_g_v1.fits.fz,TRUE,,
59349.22887,r,22.61041972,0.121575266,23.83676395,c4d_210515_052934_ooi_r_v1.fits.fz,TRUE,,
59349.23002,z,22.17928852,0.155312619,23.10636227,c4d_210515_053113_ooi_z_v1.fits.fz,FALSE,,
59352.12902,g,23.53115394,0.231138408,24.06055658,c4d_210518_030547_ooi_g_v1.fits.fz,FALSE,,
59352.13107,z,22.06822966,0.148519178,23.06065289,c4d_210518_030844_ooi_z_v1.fits.fz,TRUE,,
59352.13256,g,23.21465033,0.175913064,24.02934685,c4d_210518_031053_ooi_g_v1.fits.fz,FALSE,,
59352.13347,r,22.31272049,0.078297358,24.03000519,c4d_210518_031211_ooi_r_v1.fits.fz,FALSE,,
59352.13461,z,22.62320876,0.21297999,23.23092289,c4d_210518_031350_ooi_z_v1.fits.fz,FALSE,,
59352.27718,g,23.62020766,0.305856225,23.8376427,c4d_210518_063908_ooi_g_v1.fits.fz,FALSE,,
59352.2781,g,23.40807502,0.245373316,23.87360774,c4d_210518_064027_ooi_g_v1.fits.fz,FALSE,,
59356.12784,g,23.98283317,1.015191112,22.89284503,c4d_210522_030405_ooi_g_v1.fits.fz,FALSE,,
59356.12875,r,22.65908136,0.144810311,23.67407029,c4d_210522_030524_ooi_r_v1.fits.fz,FALSE,,
59356.12988,z,22.17551579,0.187903881,22.90910467,c4d_210522_030701_ooi_z_v1.fits.fz,TRUE,,
59356.13138,g,24.1396529,0.467107811,23.88880094,c4d_210522_030910_ooi_g_v1.fits.fz,TRUE,,
59356.13229,r,23.58805961,0.463879223,23.32473121,c4d_210522_031029_ooi_r_v1.fits.fz,FALSE,,
59356.13343,z,22.60053531,0.262760109,22.94688132,c4d_210522_031208_ooi_z_v1.fits.fz,FALSE,,
59367.12009,g,24.10491424,0.354475849,24.16405841,c4d_210602_025255_ooi_g_v1.fits.fz,FALSE,,
59367.12101,r,23.67394122,0.306776378,23.85198824,c4d_210602_025415_ooi_r_v1.fits.fz,FALSE,,
59367.12215,z,22.72734845,0.26972688,23.04832607,c4d_210602_025553_ooi_z_v1.fits.fz,FALSE,,
59367.12365,g,23.29248029,0.108600303,24.6402431,c4d_210602_025803_ooi_g_v1.fits.fz,TRUE,,
59367.12456,r,23.12935603,0.163321418,24.02989181,c4d_210602_025921_ooi_r_v1.fits.fz,FALSE,,
59367.12572,z,22.87398147,0.280588983,23.16332798,c4d_210602_030102_ooi_z_v1.fits.fz,FALSE,,
59367.26721,g,24.25252439,1.190580852,22.96762393,c4d_210602_062447_ooi_g_v1.fits.fz,FALSE,,
59367.27097,g,23.66110537,0.757893003,22.8543738,c4d_210602_063011_ooi_g_v1.fits.fz,FALSE,,
59370.10433,g,23.40100471,0.382398175,23.34121856,c4d_210605_023014_ooi_g_v1.fits.fz,FALSE,,
59370.10526,r,23.98244955,0.915344926,22.97873556,c4d_210605_023134_ooi_r_v1.fits.fz,FALSE,,
59370.10641,z,25.64271418,8.265129658,22.24711279,c4d_210605_023313_ooi_z_v1.fits.fz,FALSE,,
