mjd,filter,mag,magerr,lm5,sciname,alert,name,redshift
59295.25632,g,19.98923564,0.012160701,24.06718157,c4d_210322_060906_ooi_g_v1.fits.fz,TRUE,2021hmq,0.129
59295.25735,r,19.99167184,0.011757243,23.89679492,c4d_210322_061035_ooi_r_v1.fits.fz,TRUE,,
59295.25872,z,20.65924173,0.031713421,23.3321572,c4d_210322_061233_ooi_z_v1.fits.fz,TRUE,,
59297.19961,g,20.05815518,0.02050051,23.2927367,c4d_210324_044726_ooi_g_v1.fits.fz,TRUE,,
59297.20063,r,20.0432724,0.016259061,23.62510314,c4d_210324_044854_ooi_r_v1.fits.fz,TRUE,,
59301.17234,g,20.13117001,0.082374793,21.76829472,c4d_210328_040810_ooi_g_v1.fits.fz,TRUE,,
59301.17337,r,20.11457564,0.046403895,22.36993026,c4d_210328_040939_ooi_r_v1.fits.fz,TRUE,,
59301.17475,z,20.75669005,0.069221266,22.56052204,c4d_210328_041138_ooi_z_v1.fits.fz,FALSE,,
59304.22203,z,21.64713691,0.30134389,21.8397713,c4d_210331_051943_ooi_z_v1.fits.fz,FALSE,,
59304.35034,r,20.3397998,0.036649678,22.86082777,c4d_210331_082429_ooi_r_v1.fits.fz,TRUE,,
59307.20623,g,20.85034099,0.366633073,20.83979797,c4d_210403_045658_ooi_g_v1.fits.fz,FALSE,,
59307.20714,r,20.42685142,0.088172848,21.96904851,c4d_210403_045816_ooi_r_v1.fits.fz,TRUE,,
59307.20828,z,21.28033884,0.113138629,22.56179315,c4d_210403_045955_ooi_z_v1.fits.fz,TRUE,,
59307.33384,g,20.53847189,0.077594092,22.24999078,c4d_210403_080044_ooi_g_v1.fits.fz,TRUE,,
59310.20459,g,20.9654419,0.029096068,23.87730605,c4d_210406_045436_ooi_g_v1.fits.fz,TRUE,,
59310.20549,r,20.65186641,0.026225865,23.64262442,c4d_210406_045554_ooi_r_v1.fits.fz,TRUE,,
59310.20662,z,21.29575121,0.060169502,23.27082177,c4d_210406_045732_ooi_z_v1.fits.fz,FALSE,,
59310.33406,g,20.97056209,0.033910399,23.66224855,c4d_210406_080102_ooi_g_v1.fits.fz,TRUE,,
59313.17872,g,21.27094975,0.032765898,24.0433589,c4d_210409_041721_ooi_g_v1.fits.fz,TRUE,,
59313.17963,r,20.58190785,0.024537631,23.64539185,c4d_210409_041839_ooi_r_v1.fits.fz,TRUE,,
59313.18077,z,21.48758145,0.072989156,23.24176356,c4d_210409_042018_ooi_z_v1.fits.fz,FALSE,,
59313.29673,g,21.38134945,0.043198852,23.79501172,c4d_210409_070717_ooi_g_v1.fits.fz,TRUE,,
59316.16273,g,21.81552977,0.065693851,23.76435557,c4d_210412_035419_ooi_g_v1.fits.fz,FALSE,,
59316.16364,r,20.8004374,0.027766212,23.69847584,c4d_210412_035538_ooi_r_v1.fits.fz,TRUE,,
59316.28424,g,21.54967778,0.047192943,23.88717044,c4d_210412_064918_ooi_g_v1.fits.fz,TRUE,,
59319.18462,g,21.99339901,0.053820423,24.17118573,c4d_210415_042551_ooi_g_v1.fits.fz,TRUE,,
59319.18553,r,20.8423326,0.026837148,23.82280856,c4d_210415_042709_ooi_r_v1.fits.fz,TRUE,,
59319.18666,z,21.41064772,0.071100016,23.20130036,c4d_210415_042847_ooi_z_v1.fits.fz,FALSE,,
59319.30692,g,22.20737049,0.069928134,24.08412905,c4d_210415_072158_ooi_g_v1.fits.fz,FALSE,,
59322.18881,g,22.02903514,0.055240766,24.16929366,c4d_210418_043153_ooi_g_v1.fits.fz,FALSE,,
59322.18973,r,20.85038127,0.027367431,23.79170459,c4d_210418_043312_ooi_r_v1.fits.fz,TRUE,,
59322.19088,z,21.35240752,0.072383936,23.13812555,c4d_210418_043452_ooi_z_v1.fits.fz,FALSE,,
59322.30173,g,22.15688938,0.067417787,24.07537293,c4d_210418_071429_ooi_g_v1.fits.fz,FALSE,,
59329.15929,g,22.73824311,0.528392753,22.33280546,c4d_210425_034922_ooi_g_v1.fits.fz,FALSE,,
