mjd,filter,mag,magerr,lm5,sciname,alert,name,redshift
59313.287,r,22.62151502,0.118099486,23.88833842,c4d_210409_065316_ooi_r_v1.fits.fz,TRUE,,
59313.28814,z,22.27123139,0.181348535,23.03892842,c4d_210409_065454_ooi_z_v1.fits.fz,FALSE,,
59313.31919,g,24.4041672,0.653558936,23.7780916,c4d_210409_073938_ooi_g_v1.fits.fz,FALSE,,
59313.3201,g,23.53858921,0.343533648,23.62506113,c4d_210409_074056_ooi_g_v1.fits.fz,FALSE,,
59316.27009,g,23.23029329,0.201545581,23.89272707,c4d_210412_062856_ooi_g_v1.fits.fz,FALSE,,
59316.27101,r,22.73522252,0.133372166,23.8664316,c4d_210412_063015_ooi_r_v1.fits.fz,TRUE,,
59316.27217,z,22.06194192,0.149902858,23.01864288,c4d_210412_063155_ooi_z_v1.fits.fz,TRUE,,
59316.27384,g,23.48621197,0.258452703,23.88802074,c4d_210412_063419_ooi_g_v1.fits.fz,FALSE,,
59316.27476,r,22.96005197,0.16205343,23.85877542,c4d_210412_063539_ooi_r_v1.fits.fz,TRUE,,
59316.27591,z,22.046022,0.160357086,22.95153596,c4d_210412_063719_ooi_z_v1.fits.fz,TRUE,,
59316.30744,g,23.58235181,0.246041656,24.05999896,c4d_210412_072242_ooi_g_v1.fits.fz,FALSE,,
59316.30844,g,23.75057066,0.3250754,23.89934666,c4d_210412_072409_ooi_g_v1.fits.fz,FALSE,,
59319.29292,g,23.75350767,0.180813867,24.54803261,c4d_210415_070148_ooi_g_v1.fits.fz,FALSE,,
59319.29383,r,22.54158509,0.086638473,24.14425228,c4d_210415_070307_ooi_r_v1.fits.fz,TRUE,,
59319.29498,z,22.22606381,0.148180668,23.22383597,c4d_210415_070446_ooi_z_v1.fits.fz,FALSE,,
59319.29664,g,23.33347979,0.141192413,24.40749612,c4d_210415_070709_ooi_g_v1.fits.fz,FALSE,,
59319.29755,r,22.6171934,0.099716349,24.04181427,c4d_210415_070828_ooi_r_v1.fits.fz,TRUE,,
59319.29869,z,22.32366056,0.207078923,22.9321007,c4d_210415_071006_ooi_z_v1.fits.fz,FALSE,,
59319.32976,g,23.39097315,0.182033588,24.17137065,c4d_210415_075451_ooi_g_v1.fits.fz,FALSE,,
59319.33067,g,23.19136127,0.170262636,24.0453996,c4d_210415_075610_ooi_g_v1.fits.fz,FALSE,,
59322.28769,g,23.43137504,0.191040189,24.1697829,c4d_210418_065416_ooi_g_v1.fits.fz,FALSE,,
59322.28861,r,22.51230172,0.088170796,24.08873674,c4d_210418_065536_ooi_r_v1.fits.fz,TRUE,,
59322.28975,z,22.01657692,0.130135406,23.14094544,c4d_210418_065714_ooi_z_v1.fits.fz,TRUE,,
59322.29143,g,23.09911185,0.157552637,24.03328509,c4d_210418_065939_ooi_g_v1.fits.fz,FALSE,,
59322.29235,r,22.8289344,0.130669013,23.97771161,c4d_210418_070059_ooi_r_v1.fits.fz,TRUE,,
59322.29349,z,22.05778031,0.160857078,22.97742648,c4d_210418_070237_ooi_z_v1.fits.fz,FALSE,,
59322.32472,g,23.31681979,0.210426081,23.94648571,c4d_210418_074736_ooi_g_v1.fits.fz,FALSE,,
59322.32564,g,23.12495294,0.188988546,23.87184201,c4d_210418_074855_ooi_g_v1.fits.fz,FALSE,,
59329.26247,g,23.70442944,1.133099137,22.47514569,c4d_210425_061757_ooi_g_v1.fits.fz,FALSE,,
59329.26339,r,22.48238813,0.247568597,22.90827655,c4d_210425_061917_ooi_r_v1.fits.fz,FALSE,,
59329.26458,z,22.15666133,0.225234267,22.68284586,c4d_210425_062059_ooi_z_v1.fits.fz,FALSE,,
59329.26624,g,24.85907361,4.120424553,22.22101299,c4d_210425_062323_ooi_g_v1.fits.fz,FALSE,,
59329.26716,r,22.877818,0.492507317,22.55926303,c4d_210425_062442_ooi_r_v1.fits.fz,FALSE,,
59329.26831,z,21.98270896,0.182475986,22.72826906,c4d_210425_062621_ooi_z_v1.fits.fz,FALSE,,
59329.31477,g,22.92087208,0.67521488,22.24181239,c4d_210425_073316_ooi_g_v1.fits.fz,FALSE,,
59329.31567,g,25.32094334,7.352871965,22.05655897,c4d_210425_073433_ooi_g_v1.fits.fz,FALSE,,
59333.26823,g,23.56983018,1.459490293,22.05720365,c4d_210429_062614_ooi_g_v1.fits.fz,FALSE,,
59333.26914,r,22.52753252,0.42435193,22.37300063,c4d_210429_062733_ooi_r_v1.fits.fz,FALSE,,
59333.27029,z,22.30336875,0.326507404,22.41709636,c4d_210429_062912_ooi_z_v1.fits.fz,FALSE,,
59333.27179,g,23.45174557,1.069933112,22.27871976,c4d_210429_063122_ooi_g_v1.fits.fz,FALSE,,
59333.2727,r,22.93448262,0.515416717,22.56904938,c4d_210429_063241_ooi_r_v1.fits.fz,FALSE,,
59333.27385,z,21.92704835,0.193606843,22.62424473,c4d_210429_063420_ooi_z_v1.fits.fz,TRUE,,
59337.21984,g,24.11572396,0.837100596,23.22032568,c4d_210503_051634_ooi_g_v1.fits.fz,FALSE,,
59337.22077,r,22.54807224,0.160753058,23.44176364,c4d_210503_051754_ooi_r_v1.fits.fz,TRUE,,
59337.22191,z,21.87258166,0.167003048,22.72355872,c4d_210503_051932_ooi_z_v1.fits.fz,FALSE,,
59337.23485,g,23.72548738,0.599621836,23.18555117,c4d_210503_053811_ooi_g_v1.fits.fz,FALSE,,
59337.23576,r,22.52607984,0.209299316,23.11522644,c4d_210503_053930_ooi_r_v1.fits.fz,FALSE,,
59337.2369,z,21.87144545,0.151609004,22.8496026,c4d_210503_054108_ooi_z_v1.fits.fz,TRUE,,
59337.30494,g,22.97607754,0.471349449,22.68251263,c4d_210503_071906_ooi_g_v1.fits.fz,FALSE,,
59337.30868,g,23.63211148,0.740244916,22.85234682,c4d_210503_072430_ooi_g_v1.fits.fz,FALSE,,
59340.3152,g,22.84272717,0.269408053,23.17383424,c4d_210506_073353_ooi_g_v1.fits.fz,FALSE,,
59340.31612,r,22.4688775,0.191591365,23.16851668,c4d_210506_073513_ooi_r_v1.fits.fz,FALSE,,
59340.31728,z,22.04492102,0.256837864,22.40383977,c4d_210506_073652_ooi_z_v1.fits.fz,FALSE,,
59340.31876,g,23.66640262,0.643178823,23.05627264,c4d_210506_073901_ooi_g_v1.fits.fz,FALSE,,
59340.31967,r,22.40290776,0.184803994,23.12932776,c4d_210506_074019_ooi_r_v1.fits.fz,TRUE,,
59340.32081,z,22.38112314,0.361540245,22.38661974,c4d_210506_074158_ooi_z_v1.fits.fz,FALSE,,
59346.31245,g,23.8628593,0.443468734,23.6812935,c4d_210512_072955_ooi_g_v1.fits.fz,FALSE,,
59346.31336,r,22.48410204,0.141388163,23.53213461,c4d_210512_073114_ooi_r_v1.fits.fz,TRUE,,
59346.31449,z,22.0065265,0.22548006,22.5213984,c4d_210512_073251_ooi_z_v1.fits.fz,FALSE,,
59346.31597,g,24.18727147,0.732930739,23.44015483,c4d_210512_073459_ooi_g_v1.fits.fz,FALSE,,
59346.31689,r,22.93468793,0.241469787,23.39341121,c4d_210512_073619_ooi_r_v1.fits.fz,FALSE,,
59346.31804,z,22.43920832,0.388680095,22.36632822,c4d_210512_073758_ooi_z_v1.fits.fz,FALSE,,
59349.31134,g,23.14037422,0.369610775,23.13541271,c4d_210515_072820_ooi_g_v1.fits.fz,FALSE,,
59349.31225,r,22.41373903,0.365493359,22.41942921,c4d_210515_072938_ooi_r_v1.fits.fz,FALSE,,
59349.31339,z,20.50267202,0.486346305,20.18922406,c4d_210515_073116_ooi_z_v1.fits.fz,FALSE,,
59349.3149,g,23.45136835,2.034226285,21.59924392,c4d_210515_073327_ooi_g_v1.fits.fz,FALSE,,
59349.31581,r,23.24006859,1.301124423,21.8613327,c4d_210515_073446_ooi_r_v1.fits.fz,FALSE,,
59349.31694,z,21.8595817,0.708687495,21.10533716,c4d_210515_073623_ooi_z_v1.fits.fz,FALSE,,
59352.25372,g,23.9148046,0.38058229,23.90114433,c4d_210518_060521_ooi_g_v1.fits.fz,FALSE,,
59352.25463,r,22.52233685,0.110854646,23.85646364,c4d_210518_060640_ooi_r_v1.fits.fz,TRUE,,
59352.25577,z,21.88616804,0.166161171,22.73194758,c4d_210518_060818_ooi_z_v1.fits.fz,TRUE,,
59352.25725,g,23.01984802,0.243005663,23.46584007,c4d_210518_061026_ooi_g_v1.fits.fz,FALSE,,
59352.25817,r,22.92419111,0.24573344,23.35915093,c4d_210518_061146_ooi_r_v1.fits.fz,FALSE,,
59352.25932,z,21.69314283,0.134157062,22.80406009,c4d_210518_061325_ooi_z_v1.fits.fz,TRUE,,
59352.28994,g,24.17469965,1.816628277,22.42770019,c4d_210518_065730_ooi_g_v1.fits.fz,FALSE,,
59352.29085,g,24.14657114,0.676053896,23.50780615,c4d_210518_065849_ooi_g_v1.fits.fz,FALSE,,
59356.25292,g,24.41007513,1.66197941,22.76014103,c4d_210522_060411_ooi_g_v1.fits.fz,FALSE,,
59356.25381,r,22.540709,0.269204427,22.8911157,c4d_210522_060529_ooi_r_v1.fits.fz,FALSE,,
59356.25496,z,21.83192476,0.167903461,22.67967696,c4d_210522_060708_ooi_z_v1.fits.fz,TRUE,,
59356.25645,g,23.36759878,0.768729105,22.57105556,c4d_210522_060917_ooi_g_v1.fits.fz,FALSE,,
59356.25735,r,23.12468599,0.426826551,22.95362298,c4d_210522_061035_ooi_r_v1.fits.fz,FALSE,,
59356.2585,z,22.17377248,0.254791116,22.56634653,c4d_210522_061214_ooi_z_v1.fits.fz,FALSE,,
59367.24254,g,25.45543574,2.319102603,23.4497381,c4d_210602_054915_ooi_g_v1.fits.fz,FALSE,,
59367.24345,r,22.51692106,0.113896806,23.81463681,c4d_210602_055033_ooi_r_v1.fits.fz,TRUE,,
59367.2446,z,22.08867877,0.167776665,22.93268216,c4d_210602_055213_ooi_z_v1.fits.fz,FALSE,,
59367.2461,g,23.47915518,0.403888787,23.36766253,c4d_210602_055422_ooi_g_v1.fits.fz,FALSE,,
59367.24702,r,22.66272747,0.136302358,23.75696569,c4d_210602_055542_ooi_r_v1.fits.fz,TRUE,,
59367.24821,z,21.99458567,0.162182865,22.87360777,c4d_210602_055725_ooi_z_v1.fits.fz,TRUE,,
