mjd,filter,mag,magerr,lm5,sciname,alert,name,redshift
59319.23689,g,24.58604247,0.5076871,24.21449225,c4d_210415_054106_ooi_g_v1.fits.fz,FALSE,,
59319.23779,r,22.85467366,0.156134737,23.8015551,c4d_210415_054225_ooi_r_v1.fits.fz,TRUE,,
59319.23894,z,22.05392602,0.148325316,23.03437521,c4d_210415_054404_ooi_z_v1.fits.fz,TRUE,,
59319.31515,g,24.14056105,0.28053676,24.44407206,c4d_210415_073348_ooi_g_v1.fits.fz,FALSE,,
59319.31605,g,24.02716349,0.319015788,24.18921326,c4d_210415_073506_ooi_g_v1.fits.fz,FALSE,,
59322.22244,g,24.14124122,0.26275427,24.50938159,c4d_210418_052018_ooi_g_v1.fits.fz,FALSE,,
59322.22337,r,22.94502536,0.16372768,23.83054676,c4d_210418_052138_ooi_r_v1.fits.fz,FALSE,,
59322.22451,z,22.07434682,0.125202624,23.25602445,c4d_210418_052318_ooi_z_v1.fits.fz,TRUE,,
59322.22619,g,24.44506309,0.424117148,24.29195465,c4d_210418_052542_ooi_g_v1.fits.fz,FALSE,,
59322.22714,r,22.82486785,0.128954559,23.9955406,c4d_210418_052705_ooi_r_v1.fits.fz,FALSE,,
59322.22829,z,22.32796378,0.216298344,22.89560974,c4d_210418_052844_ooi_z_v1.fits.fz,FALSE,,
59322.30999,g,24.23686449,0.281286328,24.54232399,c4d_210418_072622_ooi_g_v1.fits.fz,FALSE,,
59322.31091,g,23.7369865,0.259834748,24.14037237,c4d_210418_072742_ooi_g_v1.fits.fz,FALSE,,
59329.19292,g,23.546321,0.32902305,23.6560634,c4d_210425_043748_ooi_g_v1.fits.fz,FALSE,,
59329.19384,r,23.21544133,0.246483738,23.64248401,c4d_210425_043908_ooi_r_v1.fits.fz,FALSE,,
59329.19498,z,22.3980307,0.208779588,23.01791944,c4d_210425_044046_ooi_z_v1.fits.fz,FALSE,,
59329.19668,g,25.79409541,7.524126893,22.51271281,c4d_210425_044313_ooi_g_v1.fits.fz,FALSE,,
59329.19759,r,23.72954324,0.416032822,23.59826096,c4d_210425_044431_ooi_r_v1.fits.fz,FALSE,,
59329.19874,z,22.44384433,0.227130399,22.94343897,c4d_210425_044610_ooi_z_v1.fits.fz,FALSE,,
59329.29988,g,23.46672968,0.989939236,22.37658854,c4d_210425_071149_ooi_g_v1.fits.fz,FALSE,,
59329.30086,g,25.78403521,10.15854732,22.16392512,c4d_210425_071314_ooi_g_v1.fits.fz,FALSE,,
59333.18786,g,25.22501786,4.739164787,22.4288994,c4d_210429_043031_ooi_g_v1.fits.fz,FALSE,,
59333.18879,r,23.26810211,0.295088443,23.49384206,c4d_210429_043151_ooi_r_v1.fits.fz,FALSE,,
59333.18994,z,22.5536853,0.315460631,22.70205485,c4d_210429_043330_ooi_z_v1.fits.fz,FALSE,,
59333.19142,g,23.86766195,1.411435585,22.38234978,c4d_210429_043538_ooi_g_v1.fits.fz,FALSE,,
59333.19235,r,23.58624249,0.706841123,22.84927993,c4d_210429_043658_ooi_r_v1.fits.fz,FALSE,,
59333.19352,z,22.77816508,0.304483149,22.97630442,c4d_210429_043840_ooi_z_v1.fits.fz,FALSE,,
59337.19732,g,23.4978158,0.407706826,23.37791103,c4d_210503_044408_ooi_g_v1.fits.fz,FALSE,,
59337.19823,r,23.45341626,0.354059067,23.48908069,c4d_210503_044526_ooi_r_v1.fits.fz,FALSE,,
59337.19937,z,22.64653982,0.321581921,22.77838676,c4d_210503_044705_ooi_z_v1.fits.fz,FALSE,,
59337.2273,g,24.56504238,1.425974185,23.10096914,c4d_210503_052718_ooi_g_v1.fits.fz,FALSE,,
59337.22822,r,23.74841593,0.618384298,23.18372871,c4d_210503_052837_ooi_r_v1.fits.fz,FALSE,,
59337.22937,z,23.20560153,0.645244057,22.57188726,c4d_210503_053017_ooi_z_v1.fits.fz,FALSE,,
59337.30961,g,23.70323071,0.767639315,22.88626549,c4d_210503_072549_ooi_g_v1.fits.fz,FALSE,,
59337.3134,g,24.56585253,2.167757008,22.62838548,c4d_210503_073117_ooi_g_v1.fits.fz,FALSE,,
59340.19308,g,24.57465384,0.950917215,23.54206379,c4d_210506_043801_ooi_g_v1.fits.fz,FALSE,,
59340.19402,r,24.06810966,0.589067176,23.54083278,c4d_210506_043922_ooi_r_v1.fits.fz,FALSE,,
59340.19517,z,22.95774898,0.402733354,22.85783378,c4d_210506_044102_ooi_z_v1.fits.fz,FALSE,,
59340.26182,g,24.8669158,1.111599259,23.66095689,c4d_210506_061701_ooi_g_v1.fits.fz,FALSE,,
59340.26275,r,23.07768665,0.201437752,23.72245498,c4d_210506_061821_ooi_r_v1.fits.fz,FALSE,,
59340.26389,z,22.56814066,0.256354824,22.9601796,c4d_210506_061959_ooi_z_v1.fits.fz,FALSE,,
59340.33687,g,24.09462978,1.018317016,22.99243023,c4d_210506_080505_ooi_g_v1.fits.fz,FALSE,,
59340.33778,g,23.19106261,0.465901273,22.94545925,c4d_210506_080624_ooi_g_v1.fits.fz,FALSE,,
59346.1967,g,24.19489254,0.435592642,24.02712083,c4d_210512_044315_ooi_g_v1.fits.fz,FALSE,,
59346.19761,r,23.48758248,0.276778424,23.79189092,c4d_210512_044433_ooi_r_v1.fits.fz,FALSE,,
59346.19876,z,22.05377032,0.178507594,22.8387388,c4d_210512_044612_ooi_z_v1.fits.fz,FALSE,,
59346.23311,g,24.86553046,0.886346985,23.90666939,c4d_210512_053540_ooi_g_v1.fits.fz,FALSE,,
59346.23404,r,23.8294858,0.35091652,23.88535288,c4d_210512_053700_ooi_r_v1.fits.fz,FALSE,,
59346.23518,z,22.96532974,0.408865014,22.83617717,c4d_210512_053839_ooi_z_v1.fits.fz,FALSE,,
59349.1825,g,25.94947645,2.01828814,24.10637482,c4d_210515_042248_ooi_g_v1.fits.fz,FALSE,,
59349.18341,r,23.79023356,0.377345155,23.75461678,c4d_210515_042406_ooi_r_v1.fits.fz,FALSE,,
59349.18457,z,22.68848924,0.285005835,22.95291781,c4d_210515_042547_ooi_z_v1.fits.fz,FALSE,,
59349.18606,g,24.97279285,0.789899039,24.12516153,c4d_210515_042755_ooi_g_v1.fits.fz,FALSE,,
59349.18698,r,23.45050973,0.231666508,23.95986472,c4d_210515_042915_ooi_r_v1.fits.fz,FALSE,,
59349.18813,z,23.18018673,0.452130655,22.93373909,c4d_210515_043054_ooi_z_v1.fits.fz,FALSE,,
59352.12189,g,25.47457975,1.347467187,24.06061392,c4d_210518_025531_ooi_g_v1.fits.fz,FALSE,,
59352.12282,r,23.78073541,0.329348226,23.89913103,c4d_210518_025651_ooi_r_v1.fits.fz,FALSE,,
59352.12396,z,22.56844736,0.370360305,22.53327332,c4d_210518_025830_ooi_z_v1.fits.fz,FALSE,,
59352.12545,g,24.93697673,1.399939788,23.50886831,c4d_210518_030038_ooi_g_v1.fits.fz,FALSE,,
59352.12635,r,23.48318094,0.262575966,23.84948161,c4d_210518_030156_ooi_r_v1.fits.fz,FALSE,,
59352.12751,z,25.09014932,2.757455997,22.89675964,c4d_210518_030336_ooi_z_v1.fits.fz,FALSE,,
59352.27535,g,25.94862753,2.321738386,23.95584656,c4d_210518_063629_ooi_g_v1.fits.fz,FALSE,,
59352.27626,g,26.21486598,2.80259974,24.00677296,c4d_210518_063749_ooi_g_v1.fits.fz,FALSE,,
59356.12075,g,23.6327738,0.292293353,23.87992095,c4d_210522_025353_ooi_g_v1.fits.fz,FALSE,,
59356.12167,r,23.55996302,0.321527153,23.71506708,c4d_210522_025512_ooi_r_v1.fits.fz,FALSE,,
59356.12282,z,23.7523772,0.715493313,23.00595121,c4d_210522_025651_ooi_z_v1.fits.fz,FALSE,,
59356.12431,g,23.36289118,0.55642659,22.91651485,c4d_210522_025900_ooi_g_v1.fits.fz,FALSE,,
59356.12521,r,26.00704434,3.342532189,23.61388278,c4d_210522_030018_ooi_r_v1.fits.fz,FALSE,,
59356.12635,z,23.57148497,0.636076344,22.96477022,c4d_210522_030157_ooi_z_v1.fits.fz,FALSE,,
59367.11299,g,25.17034222,0.719361191,24.44491348,c4d_210602_024242_ooi_g_v1.fits.fz,FALSE,,
59367.11392,r,24.79716445,0.922296856,23.7817298,c4d_210602_024402_ooi_r_v1.fits.fz,FALSE,,
59367.11505,z,22.94976579,0.281715168,23.23162959,c4d_210602_024540_ooi_z_v1.fits.fz,FALSE,,
59367.11654,g,25.07255217,0.858292749,24.15893409,c4d_210602_024749_ooi_g_v1.fits.fz,FALSE,,
59367.11745,r,23.91268122,0.411711066,23.78189084,c4d_210602_024907_ooi_r_v1.fits.fz,FALSE,,
59367.11859,z,23.9899438,0.891895229,23.00848573,c4d_210602_025046_ooi_z_v1.fits.fz,FALSE,,
59367.26539,g,24.35569299,1.16515608,23.08862676,c4d_210602_062209_ooi_g_v1.fits.fz,FALSE,,
59367.2663,g,23.69802457,0.616351857,23.13311448,c4d_210602_062328_ooi_g_v1.fits.fz,FALSE,,
59370.09693,g,25.29140059,1.566336879,23.71646458,c4d_210605_021934_ooi_g_v1.fits.fz,FALSE,,
59370.09783,r,25.40494764,2.417745457,23.34116943,c4d_210605_022052_ooi_r_v1.fits.fz,FALSE,,
59370.09897,z,23.25726473,0.968318088,22.204235,c4d_210605_022230_ooi_z_v1.fits.fz,FALSE,,
59370.10062,g,23.85400089,0.949867365,22.81756733,c4d_210605_022453_ooi_g_v1.fits.fz,FALSE,,
59370.10153,r,24.72175776,1.063106065,23.55253195,c4d_210605_022611_ooi_r_v1.fits.fz,FALSE,,
59370.10267,z,23.69328598,0.955230712,22.6282687,c4d_210605_022750_ooi_z_v1.fits.fz,FALSE,,
